,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1019,octokitbot,Bot,0.891,100,100,6,1,0.111,1.708,0.001,5.802,0.916,11.111,5.0,0.498,13.0,2.556,3.0,0.882,0.135,2.326,2.86,1.0,0.572,0.0,3.658,0.001,3.441,0.002,7.831,0.82,0.35,1.861,0.001,5.76,0.907,0.004,16.667,19.5,13.75,0.413,18.25
1020,zakarialaoui10,Human,0.883,100,100,11,17,0.586,7.566,0.982,11.518,0.705,3.448,1.0,0.608,1.0,1.276,1.0,0.702,0.188,1.852,2.366,0.0,2.912,0.0,10.645,0.0,11.166,4.309,13.577,0.614,19.724,8.84,2.114,13.051,0.664,14.616,9.091,1.0,18.833,0.735,5.5
1021,darklinkpower,Human,0.93,195,170,8,6,0.375,12.079,0.014,41.747,0.912,10.625,2.5,0.718,5.25,2.125,2.0,1.258,0.298,2.464,4.368,1.0,6.482,0.0,25.704,0.032,23.443,0.091,60.397,0.851,20.317,19.358,0.131,53.594,0.856,11.588,21.25,7.0,37.526,0.687,15.25
1022,uriyyo,Human,0.862,100,86,12,1,0.333,3.045,0.071,10.362,0.902,28.667,6.0,0.589,38.0,4.667,1.0,6.351,0.524,9.556,14.081,10.0,21.493,0.037,47.638,1.172,8.175,4.819,8.632,0.538,13.15,3.489,0.044,11.555,0.896,0.256,7.167,5.0,9.684,0.554,5.0
1023,ganpa3,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1024,cyx1231st,Human,0.882,100,81,8,2,0.667,8.118,0.246,33.94,0.909,27.0,18.0,0.453,27.5,3.0,3.0,2.0,0.296,2.531,2.688,1.25,3.331,0.0,7.399,1.575,17.511,0.422,53.336,0.889,1.39,12.44,0.421,44.706,0.907,1.718,10.125,6.0,10.999,0.511,11.0
1025,yguezpa,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1026,sethrj,Human,0.947,100,84,12,6,0.75,2.52,0.174,7.511,0.861,10.5,5.0,0.562,13.75,3.125,2.5,2.748,0.415,1.953,1.889,1.0,2.102,0.0,7.201,0.296,2.827,0.185,9.416,0.875,0.97,3.383,0.197,8.696,0.838,1.497,7.0,5.0,7.084,0.496,7.75
1027,flagarde,Human,0.893,100,77,9,6,0.429,4.052,0.049,11.768,0.888,5.5,4.0,0.509,4.75,1.643,1.5,0.745,0.227,2.333,3.479,1.0,0.801,0.0,3.157,0.001,8.799,0.232,16.872,0.782,10.847,6.322,0.02,15.213,0.853,0.536,8.556,1.0,11.555,0.62,12.0
1028,renatobecker,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1029,huwshimi,Human,0.894,100,85,10,2,0.167,8.907,0.271,19.548,0.821,7.083,2.5,0.597,6.75,2.5,2.0,1.679,0.339,1.667,1.143,1.0,3.355,0.0,15.872,0.084,11.542,2.04,19.457,0.729,16.292,9.165,0.37,20.157,0.815,6.122,8.5,6.5,7.778,0.462,7.75
1030,trevorstephens,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1031,methane,Human,0.959,100,77,12,9,0.818,11.617,0.189,30.14,0.851,7.0,8.0,0.449,10.0,3.545,3.0,2.979,0.429,2.406,1.643,2.0,9.656,0.001,31.559,0.656,18.513,2.763,34.922,0.76,20.601,10.06,0.136,27.037,0.861,5.968,6.417,5.5,4.461,0.369,7.5
1032,OnFreund,Human,0.93,76,67,11,7,0.7,30.756,0.056,66.616,0.825,6.7,3.5,0.443,10.5,2.9,2.5,1.792,0.328,2.792,1.911,3.0,36.787,0.012,147.174,0.073,49.868,24.768,60.869,0.608,56.35,25.107,0.046,51.837,0.823,17.115,6.091,7.0,2.844,0.239,3.5
1033,ThomasWaldmann,Human,0.88,100,87,11,2,0.4,1.412,0.195,3.315,0.801,17.4,15.0,0.469,26.0,4.2,3.0,2.775,0.324,2.122,1.676,2.0,0.771,0.0,2.026,0.692,2.246,0.22,4.326,0.774,1.823,1.525,0.179,3.447,0.804,1.134,7.909,8.0,6.188,0.364,4.0
1034,josesimoes,Human,0.935,100,78,10,5,0.294,2.25,0.073,9.487,0.917,4.588,2.0,0.514,4.0,2.471,1.0,1.841,0.375,2.294,2.329,1.0,0.098,0.004,0.208,0.109,5.15,0.189,14.092,0.84,2.21,2.316,0.075,9.94,0.921,0.198,7.8,7.5,5.554,0.346,3.5
1035,Koshenko,Unknown,-,4,3,2,3,1.0,663.156,663.156,461.783,0.246,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,663.156,663.156,461.783,0.246,326.53,336.626,336.626,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1036,SamSaffron,Human,0.967,200,163,10,3,0.3,3.745,0.037,22.714,0.928,16.3,4.5,0.682,9.25,3.9,3.0,2.47,0.336,4.794,4.676,4.75,5.9,0.043,15.56,2.61,12.306,0.95,48.672,0.873,5.14,4.355,0.026,25.179,0.929,0.698,16.3,14.5,10.584,0.332,6.75
1037,sljlp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1038,mthalman,Human,0.822,100,78,10,4,0.2,0.635,0.069,2.463,0.868,3.9,2.5,0.427,6.0,2.2,1.5,1.399,0.33,1.56,1.013,1.0,0.066,0.0,0.318,0.003,0.931,0.155,3.047,0.835,0.323,0.703,0.068,2.616,0.87,0.289,7.8,6.0,5.245,0.351,6.0
1039,nazrhom,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1040,devbtech,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1041,scx567888,Human,0.84,100,83,10,1,0.167,2.357,0.028,7.674,0.907,13.833,11.0,0.512,18.75,4.5,5.0,3.082,0.34,4.368,3.386,4.0,1.383,0.099,4.95,0.238,9.277,3.131,14.09,0.686,15.751,2.476,0.023,8.052,0.907,0.126,8.3,6.5,6.273,0.401,7.5
1042,PrashantMangukiya,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1043,srjoglekar246,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1044,candlepin-bot,Bot,0.624,21,21,2,1,0.5,72.966,0.791,152.942,0.764,10.5,10.5,0.071,1.5,1.5,1.5,0.707,0.167,1.75,0.452,0.25,33.322,0.0,114.932,0.196,96.315,16.699,170.366,0.715,118.57,86.896,0.0,172.999,0.644,106.614,10.5,10.5,6.364,0.214,4.5
1045,x13a,Human,0.901,300,296,13,95,0.772,6.283,0.139,19.661,0.89,2.407,1.0,0.579,0.0,1.073,1.0,0.531,0.067,2.056,4.024,0.0,2.252,0.0,11.539,0.0,10.693,0.267,26.607,0.854,3.99,6.065,0.154,18.661,0.886,1.493,22.769,2.0,42.299,0.746,9.0
1046,repo-ranger[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1047,Sonicadvance1,Human,0.932,100,84,13,3,0.333,2.868,0.128,5.588,0.798,9.333,1.0,0.701,1.0,2.556,1.0,3.245,0.473,1.867,1.575,1.0,3.099,0.0,8.951,0.118,2.24,0.134,5.064,0.82,1.486,3.465,0.124,6.169,0.775,3.531,6.462,6.0,4.875,0.407,10.0
1048,Shillaker,Human,0.884,33,30,8,2,0.5,37.036,0.024,129.578,0.923,7.5,6.5,0.317,6.5,3.5,3.5,1.291,0.179,3.0,1.944,2.5,66.733,0.226,197.243,0.671,45.19,0.141,110.185,0.847,0.352,51.095,0.021,150.845,0.894,0.618,3.75,2.5,4.683,0.5,2.25
1049,raboba2re,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1050,briankassouf,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1051,cnvergence,Human,0.949,100,95,11,6,0.462,11.735,0.583,33.371,0.842,7.308,3.0,0.559,6.0,2.385,2.0,1.758,0.352,1.759,1.243,1.0,3.834,0.0,17.396,0.302,16.906,1.96,41.393,0.792,18.62,15.683,1.177,38.757,0.807,16.646,8.636,5.0,10.754,0.549,6.5
1052,bogdandrutu,Human,0.845,100,82,11,2,0.286,0.55,0.039,2.246,0.888,11.714,3.0,0.624,11.0,3.143,2.0,2.673,0.351,1.907,1.509,1.0,0.437,0.0,1.81,0.062,0.613,0.048,2.599,0.889,0.188,0.647,0.044,2.461,0.887,0.201,7.455,6.0,5.047,0.35,5.0
1053,AhmedLeithy,Unknown,-,3,3,2,1,1.0,8.87,8.87,11.821,0.471,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,17.74,17.74,0.0,0.0,,,0.0,0.0,,8.87,8.87,11.821,0.471,8.359,1.5,1.5,0.707,0.167,0.5
1054,zhaozhanqi,Human,0.471,274,231,7,3,0.15,9.506,0.676,29.579,0.865,11.55,5.5,0.624,11.5,1.55,1.0,0.999,0.276,1.571,1.526,1.0,3.361,0.0,24.322,0.025,11.591,1.061,27.987,0.827,5.987,4.699,0.39,14.999,0.872,1.636,33.0,12.0,45.978,0.601,27.0
1055,Renari,Human,0.59,298,207,9,13,0.812,4.944,0.002,14.705,0.888,12.938,1.0,0.729,9.25,1.688,1.0,0.873,0.257,3.339,2.429,2.0,1.876,0.001,6.436,0.012,14.79,5.056,23.66,0.695,16.627,4.843,0.002,14.727,0.891,0.287,23.0,3.0,39.456,0.7,6.0
1056,jcgruenhage,Human,0.924,100,92,12,7,0.583,5.849,0.122,16.48,0.886,7.667,4.0,0.522,4.5,2.667,2.5,1.371,0.255,1.736,1.332,1.0,3.005,0.0,20.45,0.109,7.173,0.135,16.385,0.838,4.559,7.046,0.159,17.944,0.866,1.221,7.667,6.0,6.228,0.433,9.25
1057,119Vik,Unknown,-,4,4,3,1,1.0,8.662,0.133,14.888,0.495,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,25.986,25.986,0.0,0.0,,,0.0,0.0,,12.926,12.926,18.28,0.0,12.926,1.333,1.0,0.577,0.167,0.5
1058,chsienki,Human,0.956,100,85,11,4,0.571,10.581,0.356,27.702,0.84,12.143,2.0,0.652,13.0,3.0,2.0,3.162,0.422,1.889,1.584,1.0,13.756,0.0,44.853,0.098,6.132,0.308,15.441,0.849,1.616,12.47,0.471,30.826,0.831,7.544,7.727,7.0,5.533,0.355,4.5
1059,sgugger,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1060,paladox,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1061,Floppy,Human,0.775,200,167,11,1,0.5,0.529,0.036,1.898,0.885,83.5,83.5,0.494,82.5,6.0,6.0,7.071,0.417,55.667,70.323,67.0,26.082,3.824,41.906,37.21,4.812,4.812,6.749,0.496,4.772,0.572,0.037,1.971,0.878,0.089,15.182,9.0,12.106,0.426,20.0
1062,ifed01,Human,0.931,100,86,8,3,1.0,6.271,0.096,14.963,0.847,28.667,28.0,0.326,21.0,3.0,3.0,2.0,0.296,4.526,5.358,4.5,14.756,0.543,34.783,7.766,14.036,1.352,22.795,0.712,15.64,11.623,1.279,19.32,0.73,15.758,10.75,6.5,12.464,0.558,13.5
1063,Forty-Bot,Unknown,-,7,7,4,5,1.0,203.79,100.384,235.733,0.549,1.4,1.0,0.229,0.0,1.0,1.0,0.0,0.0,1.4,0.894,0.0,14.289,0.0,31.95,0.0,287.825,241.763,252.04,0.414,308.498,287.825,241.763,252.04,0.414,308.498,1.75,1.0,1.5,0.321,0.75
1064,doralchan,Human,0.831,117,103,8,1,0.5,20.041,0.291,70.841,0.91,51.5,51.5,0.461,47.5,6.0,6.0,2.828,0.167,34.333,27.062,26.0,539.002,388.447,627.448,613.751,213.578,213.578,204.954,0.339,144.924,28.681,0.132,87.309,0.898,2.521,12.875,12.0,14.327,0.482,9.5
1065,prabinakpattnaik,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1066,MadLittleMods,Human,0.847,100,68,8,2,1.0,1.056,0.052,2.617,0.831,34.0,34.0,0.338,23.0,5.0,5.0,4.243,0.3,7.556,11.833,6.0,6.704,0.027,11.906,4.43,1.305,0.072,2.819,0.788,0.837,0.667,0.069,1.709,0.828,0.154,8.5,3.5,11.199,0.592,7.5
1067,rolinh,Human,0.835,284,232,11,1,0.111,3.198,0.011,10.112,0.895,25.778,19.0,0.555,38.0,4.333,4.0,2.872,0.342,3.803,2.914,4.0,4.378,0.008,17.725,0.188,7.861,2.523,14.668,0.733,6.474,2.391,0.004,8.843,0.915,0.354,21.091,4.0,31.043,0.666,29.0
1068,tk-codes,Unknown,-,3,3,3,1,1.0,0.0,0.0,0.0,0.167,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.001,0.001,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.167,0.0,1.0,1.0,0.0,0.0,0.0
1069,Diatrus,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1070,idinium96,Human,0.711,40,36,7,1,0.2,8.211,0.121,26.685,0.888,7.2,4.0,0.556,2.0,3.0,2.0,2.345,0.347,3.6,4.351,0.0,3.423,0.0,7.399,1.694,28.129,2.334,48.867,0.737,29.194,10.617,0.139,30.082,0.855,5.713,5.143,4.0,5.49,0.46,3.0
1071,soulasuna,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1072,woutslakhorst,Human,0.812,100,83,12,1,0.333,2.631,0.049,13.198,0.932,27.667,12.0,0.554,34.5,5.333,3.0,5.859,0.458,10.375,17.936,6.75,26.115,3.226,51.87,20.975,0.976,0.063,2.266,0.797,0.239,2.976,0.04,14.715,0.936,0.403,6.917,6.5,3.63,0.268,3.25
1073,xudafeng,Human,0.862,68,65,7,53,0.964,30.002,13.303,39.369,0.632,1.182,1.0,0.148,0.0,1.109,1.0,0.567,0.095,1.14,0.766,0.0,0.003,0.0,0.023,0.0,34.285,17.383,40.324,0.58,42.091,11.905,0.383,17.561,0.703,19.3,9.286,2.0,19.311,0.721,2.5
1074,szabgab,Human,0.883,100,90,11,7,0.412,6.336,1.427,10.495,0.721,5.294,1.0,0.627,4.0,1.588,1.0,0.939,0.27,1.667,1.36,1.0,4.022,0.0,11.727,0.019,6.541,1.427,11.025,0.722,8.751,5.633,0.803,10.318,0.766,5.393,8.182,2.0,18.384,0.733,3.0
1075,chia7712,Human,0.762,297,204,8,3,0.6,0.838,0.118,2.593,0.827,40.8,2.0,0.69,44.0,2.2,1.0,2.168,0.4,2.914,2.967,2.0,1.382,0.003,4.093,1.088,1.065,0.124,2.347,0.795,0.409,0.946,0.12,2.887,0.833,0.38,25.5,28.5,21.87,0.447,38.0
1076,b-naber,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1077,Gorash,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1078,andrewbonney,Human,0.856,45,45,7,3,0.273,40.85,0.618,95.29,0.834,4.091,2.0,0.388,5.5,1.636,1.0,0.924,0.253,1.8,1.19,1.0,3.818,0.0,14.526,0.085,70.914,17.63,121.192,0.734,100.028,58.787,11.895,106.934,0.739,76.859,6.429,4.0,7.569,0.495,3.5
1079,ingalls,Human,0.87,100,92,9,4,0.667,0.277,0.036,1.345,0.851,15.333,5.5,0.594,15.75,4.0,4.5,2.191,0.278,6.571,6.111,7.25,0.629,0.061,1.074,0.576,1.263,0.259,3.457,0.803,0.439,0.356,0.032,1.779,0.897,0.122,10.222,5.0,16.559,0.568,3.0
1080,marius2301,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081,janeljs,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1082,Mahsaap,Unknown,-,9,7,5,2,0.5,190.238,88.171,235.015,0.592,1.75,1.5,0.25,1.25,1.75,1.5,0.957,0.25,1.75,0.957,1.25,40.679,0.004,81.353,40.683,326.238,460.646,271.604,0.334,245.396,190.238,88.171,235.015,0.592,382.747,1.4,1.0,0.548,0.171,1.0
1083,lobziik,Unknown,-,6,6,3,2,1.0,229.006,0.774,499.09,0.791,3.0,3.0,0.333,2.0,1.5,1.5,0.707,0.167,3.0,2.828,2.0,11.692,11.692,16.536,11.692,1121.644,1121.644,0.0,0.0,0.0,571.942,571.942,777.396,0.481,549.702,2.0,1.0,1.732,0.333,1.5
1084,mary-poppins,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085,Arcoders,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086,vasiliy-ul,Human,0.837,32,25,8,2,1.0,75.905,21.622,135.629,0.744,12.5,12.5,0.18,4.5,4.0,4.0,1.414,0.125,2.083,2.314,1.25,86.048,0.0,254.746,6.146,71.741,19.851,160.912,0.78,45.544,73.62,21.622,143.802,0.734,87.676,3.125,2.5,1.727,0.245,1.25
1087,mrjonesbot,Unknown,-,2,2,1,2,1.0,171.32,171.32,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.32,171.32,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1088,jakemulley,Bot,0.746,18,12,2,1,1.0,139.758,0.001,314.098,0.83,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1537.342,1537.342,0.0,0.0,,,0.0,0.0,,139.758,0.001,314.098,0.83,0.032,6.0,6.0,0.0,0.0,0.0
1089,yu-re-ka,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1090,BrookeGraham,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1091,DCSBL,Human,0.94,100,93,10,8,0.471,13.339,0.069,28.567,0.825,5.471,2.0,0.578,5.0,2.588,2.0,2.123,0.393,2.385,2.402,1.0,8.374,0.0,31.262,0.085,23.701,7.37,33.461,0.677,29.803,13.31,0.079,27.019,0.812,11.219,9.3,11.0,5.397,0.3,7.75
1092,dridzal,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1093,williamluke4,Human,0.952,100,88,11,4,0.8,18.186,0.198,42.804,0.855,17.6,2.0,0.664,18.0,3.0,1.0,3.082,0.453,8.0,9.165,11.0,95.099,23.008,128.98,187.194,53.608,45.858,60.09,0.558,60.124,24.482,0.248,51.768,0.826,15.062,8.0,3.0,13.682,0.667,3.5
1094,bbonkr,Human,0.892,100,82,10,2,0.5,2.359,0.128,5.679,0.836,20.5,22.5,0.335,12.5,5.25,5.5,3.862,0.345,7.455,8.079,7.0,12.747,0.41,30.492,5.396,5.083,1.273,7.137,0.669,7.707,1.53,0.039,4.279,0.881,0.133,8.2,5.0,9.784,0.461,3.25
1095,bfren,Human,0.9,100,80,9,3,0.214,5.671,0.008,17.068,0.908,5.714,4.0,0.48,3.75,3.143,2.0,2.179,0.36,2.581,1.649,1.0,3.054,0.005,12.487,0.025,11.779,0.047,23.802,0.817,0.182,7.022,0.005,19.058,0.89,0.034,8.889,9.0,6.864,0.386,10.0
1096,Machine-Maker,Human,0.948,100,92,11,5,0.625,3.18,0.132,9.148,0.877,11.5,4.5,0.538,10.0,2.625,2.0,2.669,0.411,2.091,1.927,1.0,3.679,0.0,15.417,0.261,2.964,0.132,8.448,0.871,0.59,4.966,0.165,11.321,0.834,3.034,8.364,5.0,11.404,0.496,4.0
1097,vincentmli,Human,0.916,100,97,10,5,0.556,3.985,1.105,5.864,0.696,10.778,2.0,0.651,3.0,2.667,2.0,2.291,0.407,2.425,2.049,2.0,4.86,0.0,9.563,3.479,4.824,3.207,5.247,0.566,5.308,4.631,1.543,5.955,0.643,5.85,9.7,6.0,13.309,0.582,10.75
1098,tiiiecherle,Human,0.42,18,18,5,2,0.5,109.353,11.891,214.258,0.771,4.5,5.0,0.083,0.5,1.25,1.0,0.5,0.15,1.385,1.121,0.0,12.031,0.0,43.376,0.0,141.883,17.934,247.759,0.731,211.541,131.884,13.882,239.935,0.745,202.169,3.6,4.0,1.673,0.222,2.0
1099,arslanhaiderbuttar,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1100,Sigmanificient,Human,0.958,100,100,10,9,0.643,8.364,0.354,28.566,0.889,7.143,1.0,0.696,5.75,1.786,1.0,1.929,0.374,2.703,4.129,1.0,2.078,0.0,7.138,0.676,20.866,1.493,44.73,0.786,19.55,10.471,1.067,22.864,0.809,7.553,10.0,5.5,17.003,0.578,3.75
1101,matteobruni,Human,0.941,100,80,12,3,0.15,10.993,0.009,35.222,0.905,4.0,1.0,0.67,0.0,1.75,1.0,1.86,0.37,2.759,3.398,1.0,15.117,0.0,48.938,0.104,15.359,0.001,41.18,0.874,2.955,15.971,0.04,38.544,0.84,5.043,6.667,2.5,10.974,0.623,2.5
1102,derteaser,Bot,0.771,100,69,3,2,0.4,6.662,0.005,19.495,0.895,13.8,17.0,0.214,7.0,2.6,3.0,0.894,0.123,2.226,0.956,0.5,2.265,0.001,7.79,0.009,12.76,0.115,27.303,0.822,8.67,6.943,0.002,20.542,0.899,0.146,23.0,29.0,12.166,0.213,11.0
1103,eaball35,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1104,kdpuvvadi,Human,0.901,100,99,11,48,0.873,17.228,3.312,27.426,0.722,1.8,1.0,0.405,0.0,1.164,1.0,0.631,0.132,1.338,0.799,0.0,0.047,0.0,0.266,0.0,23.081,11.977,29.617,0.629,40.184,15.43,0.589,29.226,0.776,18.517,9.0,5.0,12.977,0.586,3.5
1105,JKE-be,Human,0.943,73,69,9,3,1.0,32.383,0.581,94.942,0.867,23.0,24.0,0.319,16.5,4.333,4.0,2.517,0.256,2.556,1.502,2.0,16.868,0.129,37.804,18.578,67.177,10.999,144.952,0.807,27.296,43.973,0.326,114.778,0.844,22.92,7.667,4.0,7.194,0.473,9.0
1106,pavelrappo,Human,0.915,100,80,8,3,0.5,9.063,0.878,22.048,0.791,13.333,7.0,0.588,16.75,2.667,2.5,1.633,0.312,2.286,2.492,1.0,9.021,0.0,28.81,1.604,11.773,3.229,17.303,0.678,18.548,8.029,1.691,14.363,0.732,10.114,10.0,7.5,9.798,0.491,12.75
1107,docubot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1108,rabernat,Human,0.929,100,80,10,4,0.444,1.855,0.12,5.954,0.853,8.889,2.0,0.606,11.0,1.889,1.0,1.965,0.379,1.509,1.423,0.0,0.326,0.0,1.277,0.0,2.487,0.174,7.203,0.841,1.212,1.998,0.123,6.412,0.849,1.136,8.0,7.0,6.2,0.398,5.5
1109,jerryleooo,Human,0.947,45,43,8,35,1.0,46.289,20.448,74.853,0.661,1.229,1.0,0.173,0.0,1.229,1.0,0.877,0.173,1.075,0.35,0.0,4.874,0.0,30.817,0.0,44.851,20.858,73.797,0.65,50.321,62.034,13.72,112.438,0.75,50.238,5.375,1.0,10.809,0.683,1.5
1110,davidbolvansky,Unknown,-,3,3,2,2,1.0,528.475,528.475,746.314,0.499,1.5,1.5,0.167,0.5,1.5,1.5,0.707,0.167,1.5,0.707,0.5,0.376,0.376,0.531,0.376,1056.199,1056.199,0.0,0.0,0.0,0.751,0.751,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1111,ludeeus,Human,0.946,100,73,10,8,0.615,0.906,0.062,2.299,0.838,5.615,1.0,0.62,6.0,2.308,1.0,2.097,0.405,2.212,1.709,2.0,0.317,0.0,0.751,0.11,1.711,0.338,3.216,0.755,1.004,0.996,0.04,2.538,0.856,0.319,7.3,3.0,7.959,0.522,8.5
1112,devbww,Bot,0.784,100,99,2,2,0.333,6.174,0.004,34.66,0.964,16.5,12.0,0.534,13.0,1.0,1.0,0.0,0.0,3.96,3.889,1.0,0.606,0.002,2.417,0.005,24.577,0.022,67.764,0.868,5.736,77.003,77.003,24.283,0.111,17.17,49.5,49.5,68.589,0.49,48.5
1113,kmaehashi,Human,0.947,100,81,13,3,0.429,4.803,0.017,21.898,0.939,11.571,2.0,0.737,4.5,3.0,2.0,3.606,0.476,3.522,4.571,2.5,2.993,0.058,7.187,0.653,14.336,0.034,40.323,0.88,2.335,6.173,0.014,24.96,0.929,0.29,6.231,4.0,5.278,0.412,2.0
