,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1016,loppefaaret,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1017,U8NWXD,Human,0.925,100,96,11,2,0.667,18.966,0.023,55.926,0.89,32.0,40.0,0.361,26.0,5.667,7.0,3.215,0.235,6.857,9.371,7.75,65.734,0.04,129.606,82.375,67.811,1.114,122.865,0.773,45.312,32.764,0.177,74.805,0.83,19.668,8.727,5.0,10.753,0.585,11.0
1018,p0lyn0mial,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1019,yucohen,Human,0.206,12,12,4,1,1.0,98.603,24.849,139.582,0.669,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,0.0,1084.631,1084.631,0.0,0.0,,,0.0,0.0,,140.735,85.719,174.54,0.6,224.963,3.0,2.0,2.708,0.375,1.5
1020,qmo-odoo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1021,FumingZhang,Human,0.94,100,74,9,4,0.571,8.918,0.233,29.41,0.887,10.571,4.0,0.502,17.0,3.143,2.0,2.478,0.377,1.721,1.12,1.0,2.677,0.0,13.84,0.036,12.759,1.059,35.918,0.843,4.28,7.364,0.453,17.723,0.835,3.193,8.222,7.0,5.974,0.378,7.0
1022,srijanreddy98,Unknown,-,7,4,1,1,1.0,16.953,0.062,29.306,0.666,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,50.86,50.86,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
1023,xorsterff,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1024,MartinJaffer-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1025,obmagnusson,Bot,0.378,31,30,5,1,1.0,43.189,0.314,85.487,0.789,30.0,30.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,1252.486,1252.486,0.0,0.0,,,0.0,0.0,,31.282,0.778,54.804,0.752,45.808,6.0,4.0,3.674,0.28,3.0
1026,trylek,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1027,jscanish,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1028,Tobi-D7,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1029,ycd,Human,0.813,47,47,5,20,0.952,47.534,2.291,91.703,0.793,2.238,1.0,0.527,0.0,1.048,1.0,0.218,0.043,2.238,5.674,0.0,2.359,0.0,10.81,0.0,106.852,42.927,115.528,0.56,157.548,185.824,208.873,132.329,0.369,166.455,9.4,2.0,11.502,0.562,16.0
1030,UnityPaul,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1031,Intellicode,Unknown,-,4,3,3,2,1.0,441.961,441.961,625.018,0.5,1.5,1.5,0.167,0.5,1.5,1.5,0.707,0.167,1.5,0.707,0.5,0.003,0.003,0.005,0.003,883.916,883.916,0.0,0.0,0.0,441.961,441.961,625.018,0.5,441.955,1.0,1.0,0.0,0.0,0.0
1032,BrianaNzivu,Unknown,-,5,5,1,1,1.0,43.159,30.248,50.166,0.537,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,172.637,172.637,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,5.0,5.0,0.0,0.0,0.0
1033,RakshaKShetty,Human,0.873,100,94,12,2,0.333,15.213,1.888,27.105,0.752,15.667,2.5,0.677,13.0,3.167,1.5,3.545,0.482,4.947,6.069,5.0,57.544,0.351,100.622,82.624,17.862,11.988,22.334,0.588,20.869,18.709,4.037,29.906,0.703,21.002,7.833,4.5,8.211,0.509,9.5
1034,adulau,Human,0.927,100,88,14,18,0.621,3.945,0.376,9.076,0.791,3.034,1.0,0.551,2.0,1.759,1.0,1.272,0.307,1.796,1.915,1.0,2.481,0.0,13.478,0.01,4.617,1.082,6.342,0.658,7.119,5.045,0.547,10.659,0.773,6.206,6.286,1.5,11.512,0.667,7.0
1035,fapaul,Bot,0.095,83,59,4,1,0.5,36.406,0.15,137.837,0.881,29.5,29.5,0.059,3.5,3.5,3.5,0.707,0.071,6.556,4.667,8.0,165.039,9.682,358.001,146.499,78.276,60.906,56.58,0.353,52.963,74.744,19.905,207.794,0.8,50.612,14.75,8.5,18.41,0.555,18.25
1036,kitsonk,Human,0.955,100,94,11,6,0.286,22.201,0.299,65.994,0.867,4.476,1.0,0.566,3.0,1.81,1.0,1.537,0.351,2.0,1.642,1.0,9.71,0.0,37.666,0.106,34.964,3.853,86.372,0.807,24.386,16.461,0.585,36.2,0.823,11.834,8.545,3.0,16.902,0.7,3.5
1037,ilan-gold,Human,0.897,100,90,10,5,0.455,2.441,0.047,8.73,0.902,8.182,7.0,0.442,11.0,2.273,2.0,1.191,0.262,3.6,3.884,4.0,2.13,0.015,5.605,0.662,6.832,0.485,15.149,0.796,4.284,3.963,0.155,12.085,0.862,1.797,9.0,4.0,12.111,0.593,5.75
1038,marcogario,Human,0.956,48,42,9,5,0.833,20.335,0.148,80.661,0.934,7.0,4.0,0.532,2.25,2.5,2.0,1.643,0.322,5.25,3.196,4.0,11.452,0.742,22.348,9.44,106.018,2.544,179.99,0.73,142.397,40.092,0.121,116.162,0.886,1.947,4.667,2.0,7.071,0.582,4.0
1039,denelon,Human,0.929,100,82,8,3,0.5,4.669,0.341,13.869,0.855,13.667,5.0,0.622,17.75,3.0,2.5,2.449,0.389,3.154,3.343,2.75,3.344,0.018,6.992,1.329,11.65,2.034,23.053,0.748,14.775,5.504,0.433,15.548,0.846,2.155,10.25,11.0,7.246,0.369,8.5
1040,Flanker32,Human,0.85,100,96,8,3,0.6,9.151,0.001,47.424,0.967,19.2,3.0,0.704,5.0,2.2,2.0,0.837,0.182,19.2,35.738,5.0,118.152,1.738,160.741,274.164,69.644,38.654,94.987,0.611,108.214,51.59,0.039,110.92,0.818,1.656,12.0,1.5,27.934,0.771,2.75
1041,tabokie,Unknown,-,9,9,4,3,1.0,122.912,127.448,112.239,0.469,3.0,3.0,0.296,2.0,1.333,1.0,0.577,0.167,2.25,1.5,2.25,90.83,1.066,180.242,91.896,206.658,235.238,53.631,0.102,47.579,217.764,237.592,49.101,0.093,30.105,2.25,1.5,1.893,0.361,1.75
1042,pprindeville,Human,0.949,100,92,12,7,0.5,18.818,0.093,94.987,0.935,6.571,4.0,0.503,8.5,2.571,2.0,1.651,0.337,1.586,1.351,1.0,1.115,0.0,3.996,0.067,28.908,0.112,119.197,0.915,3.266,9.907,0.093,30.247,0.899,1.492,7.667,4.0,10.448,0.543,3.0
1043,Lilyjjo,Human,0.9,100,88,10,2,1.0,2.393,0.144,8.806,0.893,44.0,44.0,0.489,43.0,5.0,5.0,5.657,0.4,29.333,41.525,38.0,55.379,2.093,94.112,82.022,21.04,21.04,28.656,0.482,20.263,3.459,0.148,11.397,0.883,0.81,8.8,4.0,14.778,0.595,1.75
1044,pmeier,Human,0.953,100,86,13,8,0.727,6.64,0.062,37.465,0.949,7.818,2.0,0.698,3.0,3.0,2.0,3.162,0.452,4.778,6.77,3.75,21.187,0.0,85.307,0.825,10.764,0.316,18.649,0.752,14.978,9.006,0.049,43.724,0.938,0.309,6.615,6.0,6.199,0.379,3.0
1045,danielwaterworth,Human,0.53,22,19,6,1,1.0,93.295,0.692,227.607,0.856,19.0,19.0,0.0,0.0,6.0,6.0,0.0,0.0,19.0,0.0,0.0,1679.305,1679.305,0.0,0.0,,,0.0,0.0,,93.295,0.692,227.607,0.856,2.059,3.167,3.0,0.753,0.114,0.75
1046,mdanatg,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1047,isuruf,Human,0.838,100,70,11,7,0.259,0.635,0.015,2.642,0.917,2.593,2.0,0.444,1.0,1.556,1.0,0.751,0.226,1.522,2.656,0.0,0.029,0.0,0.138,0.0,0.944,0.031,3.239,0.892,0.214,0.904,0.028,3.173,0.896,0.205,6.364,4.0,6.217,0.468,5.5
1048,jwitz,Unknown,-,2,2,1,2,1.0,0.003,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1049,qiujian16,Human,0.884,100,77,9,4,0.25,9.504,0.897,28.625,0.85,4.812,3.0,0.475,4.0,2.062,2.0,0.929,0.237,1.481,0.727,1.0,1.092,0.0,3.513,0.089,13.05,1.094,34.336,0.834,7.065,9.014,0.603,29.338,0.869,3.374,8.556,6.0,8.862,0.511,10.0
1050,cwagner22,Human,0.949,12,11,7,6,1.0,95.087,22.333,129.291,0.655,1.833,1.5,0.258,1.75,1.667,1.5,0.816,0.233,1.571,0.976,1.0,6.789,0.0,16.736,1.427,150.558,158.981,143.569,0.478,176.897,88.6,2.424,139.559,0.711,140.383,1.571,1.0,0.787,0.234,1.0
1051,M-ZubairAhmed,Bot,0.012,186,156,8,1,1.0,0.255,0.018,1.59,0.921,156.0,156.0,0.0,0.0,8.0,8.0,0.0,0.0,156.0,0.0,0.0,39.489,39.489,0.0,0.0,,,0.0,0.0,,0.308,0.016,1.833,0.93,0.039,19.5,18.0,16.733,0.447,19.75
1052,bytebilly,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1053,sagnikbanerjee15,Unknown,-,2,2,1,2,1.0,523.713,523.713,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,523.713,523.713,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1054,0rland0Wats0n,Unknown,-,4,4,2,2,1.0,0.004,0.003,0.003,0.359,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.002,0.002,0.001,0.001,0.007,0.007,0.0,0.0,0.0,0.004,0.003,0.003,0.359,0.003,2.0,2.0,0.0,0.0,0.0
1055,leni-msft,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1056,davidmparrott,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1057,zhicwu,Human,0.944,52,49,9,24,0.96,40.758,17.862,76.994,0.699,1.96,1.0,0.469,0.0,1.28,1.0,1.208,0.208,1.633,2.593,0.0,0.856,0.0,3.657,0.0,66.576,42.766,90.551,0.533,41.348,22.924,4.108,40.644,0.725,25.45,5.444,3.0,6.821,0.494,1.0
1058,ondrejfuhrer,Human,0.921,11,10,6,4,0.8,76.627,0.032,131.312,0.743,2.0,2.0,0.28,1.0,1.6,2.0,0.548,0.15,2.0,1.225,1.0,65.463,0.0,146.363,0.029,90.581,42.17,130.195,0.627,126.182,98.516,4.369,143.09,0.67,178.943,1.667,1.5,0.816,0.233,1.0
1059,lemire,Human,0.944,100,87,11,6,0.6,1.025,0.109,2.715,0.826,8.7,2.0,0.693,2.75,2.6,1.0,3.134,0.485,3.346,4.049,3.0,1.519,0.002,4.6,0.66,1.947,0.493,3.625,0.742,1.232,0.938,0.102,2.406,0.811,0.729,7.909,6.0,7.489,0.474,8.0
1060,liuyq-617,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1061,rfleming71,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1062,AndreMouche,Human,0.956,47,46,10,4,0.571,47.993,1.29,126.438,0.853,6.571,8.0,0.311,6.0,2.286,2.0,1.604,0.339,2.0,1.651,1.5,43.205,0.0,147.359,0.982,52.999,2.652,103.858,0.778,59.222,59.851,1.902,143.07,0.814,59.235,4.6,3.0,6.346,0.539,3.0
1063,melamedbn,Human,0.663,84,58,8,1,1.0,31.202,0.528,67.819,0.827,58.0,58.0,0.0,0.0,8.0,8.0,0.0,0.0,58.0,0.0,0.0,1778.533,1778.533,0.0,0.0,,,0.0,0.0,,47.767,4.737,84.619,0.754,54.47,7.25,2.0,8.155,0.509,9.5
1064,bobfuru,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1065,SteveMacenski,Human,0.95,100,80,12,3,0.6,1.825,0.05,6.173,0.901,16.0,2.0,0.61,22.0,4.8,2.0,4.324,0.417,4.211,4.939,4.0,5.139,0.042,15.04,1.409,2.587,0.091,6.033,0.832,0.556,2.418,0.067,7.308,0.886,0.652,6.667,4.5,8.072,0.552,6.0
1066,simahawk,Human,0.918,200,180,12,3,0.083,2.026,0.024,11.07,0.952,5.0,2.5,0.56,4.5,1.972,2.0,1.341,0.302,1.818,1.87,1.0,0.755,0.0,5.778,0.009,2.937,0.042,13.764,0.932,0.509,2.489,0.024,13.343,0.952,0.17,15.0,6.5,21.88,0.61,18.75
1067,yvesgurcan,Unknown,-,4,4,1,1,1.0,233.241,0.275,403.568,0.666,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,699.724,699.724,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
1068,henriqueleite42,Human,0.959,272,259,13,16,0.762,8.391,0.156,38.1,0.909,12.333,1.0,0.862,1.0,1.667,1.0,1.592,0.343,9.593,34.596,1.5,41.365,0.0,167.428,1.548,40.31,10.071,99.884,0.789,24.578,14.821,0.098,60.477,0.909,2.351,19.923,3.0,51.657,0.776,11.0
1069,Zjq9409,Human,0.502,11,11,3,2,1.0,53.004,1.99,81.638,0.699,5.5,5.5,0.409,4.5,2.0,2.0,1.414,0.25,5.5,6.364,4.5,170.557,170.557,241.204,170.557,188.924,188.924,0.0,0.0,0.0,48.019,1.558,93.944,0.74,48.812,3.667,3.0,3.055,0.364,3.0
1070,bbeesley,Bot,0.89,100,79,6,1,0.25,1.027,0.002,4.196,0.929,19.75,19.5,0.313,18.25,3.25,3.0,0.5,0.058,9.875,9.031,10.5,3.014,0.02,8.361,0.121,7.999,3.651,8.843,0.502,9.345,1.24,0.001,4.611,0.919,0.023,13.167,12.0,5.193,0.179,3.75
1071,LinqLover,Human,0.947,85,83,12,19,0.679,25.13,1.198,53.417,0.804,2.964,2.0,0.474,2.0,1.571,1.0,1.2,0.276,1.66,1.437,1.0,5.195,0.0,21.278,0.047,36.753,6.701,63.498,0.732,43.124,33.958,3.804,63.389,0.754,26.494,6.917,2.0,9.539,0.609,8.5
1072,yifan-zhou922,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1073,SirePi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1074,kennytann,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1075,atsmith813,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1076,XuHuaiyu,Human,0.928,100,94,9,3,1.0,11.349,1.142,23.618,0.786,31.333,10.0,0.525,37.0,3.333,3.0,2.517,0.333,4.476,6.997,2.0,42.759,0.0,85.66,18.106,7.874,0.586,20.563,0.818,4.865,10.8,1.034,20.426,0.763,16.213,10.444,5.0,17.307,0.603,5.0
1077,sppmacd,Human,0.919,23,20,6,4,1.0,44.438,0.275,136.247,0.905,5.0,4.5,0.4,6.0,2.0,1.5,1.414,0.312,2.222,1.641,2.0,61.36,0.175,178.005,1.402,36.51,0.202,102.557,0.872,0.565,26.626,0.175,87.459,0.905,0.543,3.333,2.0,3.83,0.467,1.5
1078,hewigovens,Human,0.921,91,90,8,62,0.886,24.659,7.028,45.978,0.702,1.286,1.0,0.213,0.0,1.114,1.0,0.468,0.097,1.125,0.537,0.0,0.543,0.0,3.071,0.0,27.23,11.121,48.153,0.681,34.452,14.81,5.929,17.955,0.617,25.802,11.25,2.0,22.556,0.733,4.75
1079,iycheng,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1080,skdhg,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1081,annagrin,Human,0.952,100,77,10,3,1.0,10.052,0.235,23.144,0.841,25.667,32.0,0.372,21.5,3.667,2.0,3.786,0.424,2.406,2.153,2.0,13.851,0.008,28.3,1.454,10.345,0.495,25.973,0.855,1.718,11.897,0.495,26.581,0.834,3.412,7.7,5.0,8.642,0.51,4.25
1082,jrodewig,Human,0.779,200,161,9,2,0.167,4.672,0.024,17.163,0.926,13.417,7.5,0.546,18.0,3.917,4.0,2.746,0.374,3.744,3.71,2.5,4.078,0.02,18.935,0.468,13.624,0.699,26.221,0.791,14.553,4.761,0.03,16.334,0.917,0.566,17.889,21.0,10.325,0.279,3.0
1083,petruki,Human,0.525,294,251,9,2,0.133,2.521,0.033,7.591,0.903,16.733,7.0,0.584,7.0,4.533,5.0,1.807,0.182,4.736,3.884,4.0,2.358,0.082,8.116,0.348,9.717,0.688,13.383,0.677,22.293,2.533,0.031,7.687,0.905,0.098,27.889,41.0,27.724,0.492,41.0
1084,willnationsdev,Unknown,-,8,8,4,7,0.875,249.839,242.701,177.099,0.357,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249.839,242.701,177.099,0.357,148.599,249.839,242.701,177.099,0.357,148.599,2.0,2.0,0.0,0.0,0.0
1085,mateumann,Unknown,-,4,4,1,1,0.5,169.557,3.952,289.895,0.66,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.189,2.189,2.494,1.763,504.293,504.293,0.0,0.0,0.0,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
1086,Parthvi12,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1087,curstwist,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1088,mladlow,Human,0.914,55,44,10,1,0.25,50.449,0.016,109.278,0.827,11.0,2.0,0.648,9.5,3.75,2.0,4.193,0.45,8.8,11.122,10.0,386.801,0.006,552.483,744.68,58.823,50.006,69.421,0.537,108.805,33.193,0.015,70.239,0.827,5.451,4.4,3.0,3.777,0.436,6.0
1089,architkulkarni,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1090,sinnykumari,Unknown,-,5,5,3,2,0.5,0.339,0.042,0.613,0.692,1.25,1.0,0.15,0.25,1.25,1.0,0.5,0.15,1.25,0.5,0.25,0.003,0.0,0.006,0.003,0.448,0.048,0.702,0.607,0.611,0.635,0.635,0.882,0.491,0.623,1.667,2.0,0.577,0.133,0.5
1091,grizzlytheodore,Human,0.842,100,80,10,1,0.333,14.253,0.223,37.676,0.858,26.667,31.0,0.192,11.5,8.0,8.0,2.0,0.111,3.2,2.291,2.0,9.434,0.268,17.869,5.621,37.09,10.277,60.571,0.713,55.432,17.612,0.433,42.04,0.829,14.638,8.0,7.5,5.333,0.358,7.75
1092,danielb987,Human,0.866,100,86,10,2,1.0,1.639,0.231,3.409,0.785,43.0,43.0,0.151,13.0,5.0,5.0,2.828,0.2,3.185,4.633,2.0,3.868,0.0,9.509,1.974,1.341,0.231,3.967,0.822,0.429,1.69,0.301,3.461,0.773,1.667,8.6,9.0,5.621,0.351,7.0
1093,manjunath5496,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1094,dwarn,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1095,Roasbeef,Human,0.881,100,81,7,5,1.0,2.569,0.041,9.386,0.914,16.2,9.0,0.578,7.0,4.0,3.0,2.0,0.24,6.75,9.236,7.5,8.907,0.041,23.352,1.407,8.97,1.178,20.12,0.79,4.242,5.168,0.126,13.021,0.843,1.282,11.571,9.0,11.998,0.487,9.5
1096,jiasli,Human,0.954,100,81,11,6,0.75,6.082,0.201,25.233,0.906,10.125,3.0,0.65,7.5,2.75,2.0,2.121,0.352,2.025,2.213,1.0,2.615,0.0,8.97,0.141,9.794,0.32,35.049,0.892,3.051,7.131,0.255,27.263,0.893,1.671,7.364,6.0,5.005,0.366,8.5
1097,shiatsumat,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1098,Dawe-7,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1099,JacobEvelyn,Human,0.913,100,72,11,2,1.0,7.48,0.049,41.479,0.96,36.0,36.0,0.472,34.0,6.0,6.0,7.071,0.417,14.4,16.18,18.0,102.224,4.093,149.497,172.606,4.984,1.072,8.574,0.692,5.94,9.355,0.056,48.513,0.958,0.351,6.545,5.0,5.82,0.404,3.5
1100,iklam,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1101,BigBlueHat,Human,0.942,100,87,13,13,0.52,4.648,0.053,15.072,0.877,3.48,2.0,0.51,3.0,2.44,1.0,2.022,0.405,2.175,1.738,2.0,0.46,0.001,2.439,0.014,9.777,1.493,21.293,0.764,8.567,5.176,0.144,16.122,0.87,1.486,6.692,7.0,3.376,0.274,6.0
1102,ngmr,Human,0.867,13,13,6,2,0.667,109.951,2.437,172.624,0.72,4.333,3.0,0.41,4.0,2.333,3.0,1.155,0.19,2.167,1.472,2.5,132.721,0.002,324.253,1.292,104.617,46.696,131.938,0.595,160.809,65.164,0.857,113.624,0.749,76.019,2.167,1.0,2.401,0.423,0.75
1103,black7375,Human,0.948,100,92,10,3,0.6,4.235,0.094,15.11,0.905,18.4,4.0,0.696,8.0,3.4,2.0,3.05,0.424,7.667,17.541,3.0,9.853,0.032,21.866,5.549,24.283,4.405,36.995,0.684,23.778,4.647,0.112,16.118,0.901,0.587,9.2,8.5,6.713,0.383,8.5
1104,brunolins16,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1105,kwiesmueller,Human,0.951,59,58,9,4,0.571,37.049,0.043,97.761,0.86,8.286,1.0,0.714,3.0,1.714,1.0,1.496,0.333,4.462,5.854,3.0,37.484,0.001,111.068,15.452,135.374,89.093,166.798,0.581,104.746,57.695,2.098,122.512,0.811,50.237,6.444,3.0,6.126,0.467,11.0
1106,aevyrie,Human,0.944,100,86,10,3,0.375,21.662,0.663,72.283,0.843,10.75,7.5,0.541,15.5,3.125,2.5,2.696,0.405,2.774,4.248,2.0,10.155,0.0,24.736,7.795,50.881,12.945,115.807,0.735,48.295,15.1,0.196,29.805,0.804,12.14,8.6,6.5,7.763,0.386,2.5
1107,RaitoBezarius,Human,0.924,100,83,14,11,0.688,1.08,0.015,4.081,0.919,5.188,1.5,0.639,3.25,1.812,1.0,1.559,0.343,1.694,1.245,1.0,0.104,0.0,0.296,0.068,1.738,0.011,5.25,0.897,0.16,1.244,0.018,4.462,0.917,0.12,5.929,7.0,3.452,0.302,4.75
1108,newAM,Human,0.893,200,160,10,7,0.269,4.987,0.019,13.524,0.884,6.154,5.5,0.385,5.75,2.808,3.0,1.234,0.232,1.616,0.944,1.0,0.176,0.0,1.646,0.002,7.913,0.075,16.512,0.819,4.745,5.9,0.018,15.077,0.873,0.678,16.0,7.0,18.427,0.565,22.25
1109,afritzler,Human,0.839,100,80,11,2,0.167,0.607,0.012,2.784,0.934,6.667,5.0,0.4,5.75,3.5,3.0,2.023,0.306,3.81,3.502,3.0,0.143,0.008,0.371,0.072,2.247,0.195,5.281,0.821,0.943,0.659,0.01,2.912,0.934,0.061,7.273,7.0,5.867,0.425,12.0
1110,dhalbert,Human,0.922,100,86,11,5,0.5,1.871,0.076,5.431,0.854,8.6,4.5,0.565,3.5,3.4,2.5,2.171,0.318,3.44,3.305,4.0,3.245,0.005,10.01,0.209,3.247,0.45,5.635,0.743,2.939,1.547,0.077,3.791,0.832,1.031,7.818,8.0,4.119,0.273,4.0
1111,cristianonicolai,Human,0.938,22,22,7,12,0.923,75.2,25.482,102.923,0.671,1.692,1.0,0.35,0.0,1.231,1.0,0.599,0.163,1.158,0.375,0.0,0.529,0.0,2.294,0.0,87.175,41.651,106.751,0.623,142.955,63.156,4.41,95.424,0.705,82.257,3.143,2.0,2.673,0.351,1.0
1112,ekzhu,Human,0.931,100,82,12,3,1.0,0.663,0.039,2.541,0.885,27.333,2.0,0.634,39.0,4.667,1.0,6.351,0.524,11.714,15.239,16.0,3.096,0.036,4.265,5.405,5.344,0.134,8.312,0.686,10.048,0.792,0.04,2.801,0.879,0.26,6.833,7.0,4.041,0.321,5.75
