,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
952,nisha-bhatia,Human,0.955,100,89,12,4,0.571,7.642,0.087,24.007,0.897,12.714,10.0,0.401,11.5,2.714,1.0,3.684,0.496,1.679,1.65,0.0,4.255,0.0,17.716,0.0,8.595,0.045,26.311,0.898,1.421,8.582,0.061,25.851,0.89,1.686,7.417,2.0,14.675,0.681,5.5
953,aldeed,Human,0.212,23,16,4,3,0.6,115.168,0.005,214.879,0.771,3.2,1.0,0.5,2.0,1.6,1.0,0.894,0.25,3.2,3.899,2.0,130.357,0.0,291.485,0.002,268.935,182.669,318.806,0.545,338.774,106.887,0.001,243.946,0.821,0.186,4.0,4.0,2.944,0.344,4.5
954,micajuine-ho,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
955,fhauptmann,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
956,goran-peoski-work,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
957,stuart-marks,Human,0.774,36,27,6,2,0.667,78.402,2.532,146.395,0.752,9.0,7.0,0.444,9.0,2.333,3.0,1.155,0.19,4.5,6.442,3.75,202.2,0.0,344.602,284.634,165.051,57.975,265.237,0.66,104.715,123.022,49.893,173.197,0.66,173.968,4.5,3.5,2.95,0.327,3.25
958,daira,Human,0.944,100,63,10,5,0.556,2.313,0.126,6.871,0.869,7.0,3.0,0.515,7.0,2.222,2.0,1.563,0.311,2.52,4.263,1.0,2.034,0.0,9.332,0.006,3.855,0.674,6.68,0.73,2.445,4.163,0.255,9.22,0.809,2.042,6.3,2.0,11.056,0.637,2.75
959,ShubhamTatvamasi,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
960,mikenikles,Human,0.818,14,14,3,6,1.0,95.411,78.516,87.124,0.47,2.333,1.0,0.452,0.75,1.167,1.0,0.408,0.119,1.75,2.121,0.0,99.999,0.0,282.841,0.0,62.908,59.433,38.019,0.317,48.548,60.109,53.171,40.85,0.347,51.359,4.667,2.0,5.508,0.476,5.0
961,tiero,Human,0.937,100,80,10,19,0.864,8.602,1.657,12.429,0.691,3.636,1.0,0.642,0.75,1.727,1.0,1.83,0.366,1.905,1.961,1.0,2.899,0.0,12.407,0.042,13.605,10.531,13.207,0.522,19.135,10.798,3.406,13.438,0.618,15.857,8.0,8.0,5.011,0.338,7.5
962,Shikugawa,Human,0.912,14,12,4,8,1.0,152.6,96.572,145.899,0.501,1.5,1.0,0.292,0.0,1.25,1.0,0.707,0.175,1.333,0.707,0.0,0.04,0.0,0.114,0.0,209.779,253.01,129.262,0.314,176.581,65.795,32.159,90.926,0.637,88.246,3.0,2.0,2.708,0.375,1.5
963,mjibson,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
964,schmelto,Human,0.928,100,71,8,4,0.8,14.705,0.004,41.547,0.896,14.2,3.0,0.608,20.0,3.6,3.0,2.793,0.378,5.071,3.54,4.75,32.624,0.023,60.828,41.134,44.049,1.824,69.65,0.715,38.309,16.084,0.004,43.221,0.886,0.021,8.875,2.5,10.908,0.565,10.75
965,achaussier,Bot,0.809,100,100,4,3,0.115,1.905,0.001,9.025,0.954,3.846,2.0,0.392,1.0,2.423,2.0,0.578,0.118,2.778,0.832,1.0,0.001,0.001,0.0,0.001,5.388,0.016,14.679,0.886,0.002,2.05,0.001,9.35,0.954,0.016,25.0,28.0,18.166,0.345,19.5
966,manton,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
967,iProgramStuff,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
968,mark-prins,Human,0.892,100,86,14,1,0.25,4.262,0.221,12.792,0.864,21.5,9.0,0.57,19.0,5.75,4.5,5.5,0.446,6.143,6.871,9.0,14.289,0.162,28.018,18.71,12.48,1.171,24.854,0.753,16.422,5.185,0.258,15.059,0.868,1.433,6.143,4.0,6.188,0.477,6.0
969,alisonelizabeth,Human,0.4,84,54,7,1,1.0,10.328,0.248,22.45,0.815,54.0,54.0,0.0,0.0,7.0,7.0,0.0,0.0,54.0,0.0,0.0,547.396,547.396,0.0,0.0,,,0.0,0.0,,17.457,4.227,28.974,0.721,21.245,7.714,3.0,11.116,0.619,7.5
970,SandaruJayawardana,Unknown,-,5,4,3,1,1.0,149.779,0.662,258.53,0.665,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,449.338,449.338,0.0,0.0,,,0.0,0.0,,149.779,0.662,258.53,0.665,223.967,1.333,1.0,0.577,0.167,0.5
971,grofit,Human,0.945,37,36,8,22,0.957,42.283,2.527,79.963,0.773,1.565,1.0,0.321,0.0,1.13,1.0,0.344,0.1,1.44,1.261,0.0,1.501,0.0,4.658,0.0,60.1,18.812,91.589,0.695,96.118,75.377,23.603,109.143,0.681,113.412,4.5,2.0,5.318,0.528,4.25
972,TeriGlover,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
973,tn3rb,Unknown,-,3,3,3,2,0.667,661.783,661.783,879.678,0.47,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,661.783,661.783,879.678,0.47,622.026,661.783,661.783,879.678,0.47,622.026,1.0,1.0,0.0,0.0,0.0
974,WodansSon,Human,0.565,165,131,10,1,1.0,16.556,0.333,48.582,0.859,131.0,131.0,0.0,0.0,10.0,10.0,0.0,0.0,131.0,0.0,0.0,2152.27,2152.27,0.0,0.0,,,0.0,0.0,,23.348,0.628,65.934,0.851,16.454,13.1,3.0,23.652,0.7,4.5
975,dholmes-ora,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
976,pangyoki,Unknown,-,6,6,3,2,1.0,129.325,22.362,260.549,0.749,3.0,3.0,0.167,1.0,1.5,1.5,0.707,0.167,3.0,1.414,1.0,25.818,25.818,36.482,25.797,594.991,594.991,0.0,0.0,0.0,207.112,22.362,336.038,0.634,295.503,2.0,2.0,1.0,0.222,1.0
977,mhoemmen,Human,0.957,100,85,11,9,0.818,10.375,0.574,25.437,0.831,7.727,2.0,0.627,8.5,2.0,1.0,1.549,0.347,2.429,1.96,2.0,4.188,0.011,11.81,2.448,21.321,3.037,36.451,0.729,22.55,13.057,1.1,27.262,0.786,19.015,7.727,5.0,9.307,0.496,5.5
978,krkk,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
979,lovesegfault,Human,0.924,100,93,9,19,0.792,9.14,0.548,19.27,0.798,3.875,1.0,0.667,0.0,1.417,1.0,0.974,0.25,1.755,1.555,1.0,2.536,0.0,14.239,0.002,13.586,2.879,20.301,0.683,21.413,11.814,1.805,20.378,0.735,14.668,10.333,4.0,15.843,0.636,8.0
980,ericLemanissierBot,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981,dnhatn,Human,0.803,100,92,9,2,0.5,2.862,0.416,7.928,0.821,23.0,19.5,0.495,38.5,3.25,2.5,1.893,0.25,2.244,1.546,2.0,3.288,0.026,10.602,1.253,3.14,1.042,5.627,0.74,2.628,2.986,0.449,8.604,0.826,1.999,10.222,8.0,8.243,0.367,5.0
982,Tiryoh,Human,0.957,100,87,12,8,0.571,4.463,0.022,15.053,0.919,6.214,1.5,0.605,5.75,2.786,1.0,2.694,0.456,2.486,2.241,2.5,0.788,0.0,3.745,0.048,10.476,0.125,22.56,0.83,3.884,5.516,0.02,17.228,0.907,0.278,7.25,6.5,7.098,0.47,8.5
983,philips77,Human,0.87,100,86,10,2,0.222,3.843,0.055,11.043,0.868,9.556,3.0,0.643,6.0,2.778,2.0,2.728,0.436,4.095,3.999,4.0,6.379,0.028,15.982,4.339,9.633,3.532,14.047,0.626,13.08,2.527,0.037,8.146,0.874,0.827,8.6,9.0,7.412,0.416,8.5
984,g2vinay,Human,0.922,100,85,10,2,1.0,14.002,0.785,37.32,0.847,42.5,42.5,0.006,0.5,6.0,6.0,5.657,0.333,3.148,2.627,2.0,24.489,1.011,57.903,20.893,19.806,2.037,36.641,0.775,14.462,13.774,0.724,27.725,0.801,5.406,8.5,5.5,11.038,0.5,3.5
985,ceolin,Human,0.884,100,97,10,2,0.5,10.725,0.39,20.227,0.783,24.25,8.0,0.642,28.75,3.25,2.5,2.63,0.365,5.706,12.936,2.0,53.703,0.073,110.753,67.338,7.289,0.741,15.729,0.799,4.548,12.45,1.28,22.709,0.764,12.65,9.7,6.5,8.858,0.442,8.5
986,indradhanush,Human,0.943,24,22,6,9,0.818,88.926,0.883,189.345,0.794,2.0,1.0,0.355,2.0,1.455,1.0,0.82,0.239,1.833,1.115,2.0,0.435,0.0,1.236,0.021,169.294,90.186,238.288,0.629,113.581,36.406,6.225,46.829,0.592,80.495,3.667,2.5,2.658,0.348,4.0
987,richlander,Human,0.942,100,87,13,5,0.25,3.953,0.142,11.062,0.868,4.35,2.0,0.482,4.75,2.3,1.5,2.179,0.402,2.122,2.027,1.0,2.231,0.0,11.47,0.057,6.212,0.923,11.073,0.756,5.365,3.535,0.121,10.983,0.879,1.145,6.692,5.0,6.713,0.476,7.0
988,tony,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989,tomer-pan,Human,0.732,49,36,8,1,1.0,53.484,0.715,161.866,0.861,36.0,36.0,0.0,0.0,8.0,8.0,0.0,0.0,36.0,0.0,0.0,1871.924,1871.924,0.0,0.0,,,0.0,0.0,,40.638,1.062,66.651,0.744,77.366,4.5,1.5,4.928,0.514,6.5
990,amwmedia,Human,0.903,11,10,4,5,1.0,142.043,135.06,150.25,0.548,2.0,1.0,0.32,2.0,1.2,1.0,0.447,0.133,1.429,0.787,0.5,20.977,0.0,55.477,0.028,188.59,190.673,159.525,0.435,255.999,114.591,25.199,152.85,0.639,188.165,2.5,1.5,2.38,0.4,2.0
991,kombuchafox,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
992,jkasten2,Human,0.938,100,87,10,3,0.231,9.233,0.323,18.2,0.796,6.692,2.0,0.66,3.0,2.462,2.0,2.295,0.389,2.9,3.763,1.0,8.205,0.0,17.874,3.356,18.891,4.027,24.483,0.646,24.078,12.001,1.466,18.499,0.706,20.052,8.7,5.5,7.04,0.397,8.25
993,dantleech,Human,0.953,100,84,11,7,0.778,8.922,0.126,24.107,0.876,9.333,3.0,0.656,8.0,3.222,1.0,3.308,0.475,4.421,4.451,5.0,13.847,0.364,33.882,5.848,26.522,9.534,39.504,0.691,36.156,8.617,0.084,21.699,0.862,2.871,7.636,7.0,5.143,0.344,7.0
994,sasurobert,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
995,Jayashree-panda,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
996,iamsobanjaved,Human,0.95,100,91,13,4,0.2,12.339,0.043,33.59,0.876,4.55,2.0,0.582,0.75,2.15,2.0,1.631,0.35,2.333,2.619,1.0,9.653,0.0,53.726,0.021,19.318,1.773,34.131,0.759,20.61,16.464,0.019,38.754,0.847,7.544,7.0,8.0,4.865,0.369,8.0
997,juliogonzalez,Human,0.947,100,77,12,3,0.231,18.552,0.077,53.534,0.875,5.923,4.0,0.46,5.0,3.538,3.0,2.145,0.328,2.333,2.521,1.0,13.521,0.0,68.833,0.025,30.118,2.274,45.493,0.717,56.977,23.437,0.312,59.395,0.844,12.275,6.417,6.0,4.889,0.406,7.0
998,FredKSchott,Human,0.742,36,32,7,1,0.167,44.832,0.085,105.986,0.859,5.333,2.0,0.552,1.5,2.167,1.5,1.941,0.372,5.333,7.737,1.5,13.556,0.054,33.087,0.111,261.694,301.297,114.007,0.215,118.247,67.968,0.088,125.061,0.783,76.358,4.571,3.0,3.69,0.357,2.5
999,ashwin31,Human,0.948,82,78,10,33,0.917,24.002,0.343,71.536,0.86,2.167,1.0,0.496,0.0,1.333,1.0,1.014,0.227,1.66,1.698,0.0,1.043,0.0,4.061,0.0,39.112,8.258,89.704,0.791,30.09,18.835,0.025,65.942,0.886,9.053,7.8,6.5,8.284,0.444,2.75
1000,PRMerger19,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1001,antiphoton,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1002,Justintime50,Human,0.945,100,85,12,4,0.16,2.896,0.058,9.008,0.892,3.4,2.0,0.423,2.0,2.2,2.0,1.708,0.364,2.179,1.848,1.0,1.721,0.0,5.416,0.08,4.634,0.101,12.14,0.857,1.461,2.581,0.024,6.746,0.875,0.264,7.083,3.5,9.615,0.57,8.5
1003,adrianke77,Bot,0.867,14,14,1,1,1.0,42.19,6.089,69.785,0.708,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,548.465,548.465,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,14.0,14.0,0.0,0.0,0.0
1004,jekabs-karklins,Human,0.744,46,46,5,5,0.833,35.506,0.146,146.083,0.937,7.667,3.5,0.565,5.25,2.333,2.5,0.816,0.167,7.667,10.289,5.25,12.183,0.478,20.179,17.642,304.935,146.949,363.881,0.55,327.616,117.489,0.832,260.627,0.825,64.25,9.2,2.0,15.057,0.635,3.0
1005,adam-fowler,Human,0.947,100,86,12,7,0.636,3.103,0.108,7.293,0.829,7.818,6.0,0.545,7.5,4.091,5.0,3.239,0.404,2.389,2.088,2.0,2.121,0.0,9.978,0.113,5.354,1.028,7.51,0.677,7.708,3.147,0.074,7.878,0.844,1.189,7.167,6.5,4.589,0.341,5.75
1006,edulix,Bot,0.392,95,95,7,2,0.111,13.808,0.002,83.871,0.974,5.278,6.0,0.18,1.0,3.389,4.0,1.037,0.136,2.794,0.592,0.0,0.011,0.003,0.031,0.001,39.32,0.006,139.316,0.926,0.001,11.35,0.002,80.979,0.981,0.004,13.571,15.0,13.265,0.49,22.0
1007,craigktreasure,Human,0.917,100,92,10,5,0.5,15.824,0.009,50.689,0.911,9.2,9.5,0.467,11.25,2.9,2.0,2.132,0.376,1.46,1.175,1.0,7.898,0.0,45.601,0.0,15.2,0.011,41.853,0.891,0.041,18.091,0.009,43.497,0.845,0.273,9.2,4.5,15.704,0.624,5.75
1008,ryanml,Human,0.491,69,62,8,1,1.0,3.064,0.14,7.844,0.827,62.0,62.0,0.0,0.0,8.0,8.0,0.0,0.0,62.0,0.0,0.0,186.896,186.896,0.0,0.0,,,0.0,0.0,,3.446,0.278,8.527,0.816,2.23,7.75,6.5,5.036,0.319,5.0
1009,komagata,Human,0.824,100,78,10,1,0.5,2.562,0.065,7.493,0.885,39.0,39.0,0.474,37.0,6.0,6.0,5.657,0.333,26.0,37.323,33.5,65.669,6.529,108.012,95.097,0.139,0.139,0.034,0.085,0.024,3.359,0.104,8.682,0.864,0.51,7.8,7.5,5.453,0.354,6.0
1010,rafikiassumani-msft,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1011,agrawroh,Human,0.898,41,40,8,3,1.0,48.517,1.591,118.556,0.855,13.333,16.0,0.3,9.0,2.667,2.0,1.155,0.167,5.714,4.499,5.5,257.189,5.388,482.054,259.592,15.309,4.222,22.923,0.66,17.886,77.914,1.843,153.491,0.798,32.394,5.0,2.0,6.234,0.55,4.75
1012,lidel,Human,0.942,100,82,12,5,0.385,2.048,0.062,8.309,0.918,6.308,4.0,0.559,6.0,3.308,3.0,2.689,0.408,2.929,2.054,3.0,1.481,0.052,4.576,0.527,4.608,0.402,13.41,0.859,1.283,2.286,0.059,9.013,0.92,0.406,6.833,7.0,5.408,0.407,4.75
1013,samuelcolvin,Human,0.953,100,91,13,7,0.412,3.973,0.096,11.503,0.849,5.353,2.0,0.546,5.0,2.588,2.0,1.622,0.326,2.935,4.343,1.0,2.195,0.0,6.118,0.273,9.653,2.659,18.318,0.723,13.483,5.457,0.177,13.755,0.819,3.81,7.0,2.0,8.583,0.553,6.0
1014,storopoli,Human,0.918,100,92,11,8,0.8,0.337,0.025,1.362,0.882,9.2,1.0,0.767,3.25,2.3,1.0,2.312,0.43,4.842,11.107,2.5,0.315,0.0,0.655,0.148,1.372,0.341,2.866,0.743,1.007,0.589,0.052,1.806,0.833,0.41,8.364,4.0,11.664,0.581,5.0
1015,flavio-fernandes,Human,0.947,100,86,10,3,0.429,5.77,0.248,15.111,0.853,12.286,2.0,0.611,18.5,2.571,2.0,1.718,0.317,2.457,1.884,3.0,2.859,0.03,12.848,0.155,11.482,2.199,20.132,0.739,13.804,7.991,0.395,18.122,0.828,2.828,8.6,4.0,12.24,0.598,7.5
1016,SubJunk,Human,0.955,100,77,13,4,0.667,3.876,0.033,10.167,0.863,12.833,2.0,0.69,11.0,3.667,1.0,4.844,0.545,5.5,6.757,5.0,10.886,0.748,19.781,5.658,10.935,0.991,18.765,0.725,14.4,5.862,0.132,12.239,0.801,4.843,5.923,3.0,6.677,0.509,2.0
1017,omar-ocampo,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1018,l0rd,Human,0.935,100,90,10,8,0.471,9.563,1.842,19.264,0.77,5.294,1.0,0.643,3.0,1.824,1.0,1.334,0.326,1.8,1.498,1.0,7.542,0.0,22.328,1.802,9.673,2.059,18.351,0.728,11.261,11.208,2.003,20.633,0.747,11.451,9.0,6.0,10.011,0.496,8.25
1019,patchthecode,Human,0.944,15,14,6,6,1.0,113.388,52.747,131.024,0.57,2.333,1.5,0.357,2.5,1.667,1.5,0.816,0.233,1.75,0.707,1.0,27.489,12.331,39.724,36.67,179.162,189.888,147.965,0.419,182.849,124.617,52.747,140.106,0.566,195.057,2.333,2.0,1.633,0.333,2.0
1020,Overtorment,Human,0.915,100,90,13,2,0.5,6.28,0.082,20.008,0.903,22.5,3.5,0.683,22.5,4.0,2.5,4.243,0.469,10.0,12.288,13.0,50.902,1.236,96.298,18.889,12.601,1.93,24.717,0.757,6.87,4.952,0.078,19.652,0.924,0.631,6.923,4.0,7.729,0.521,6.0
1021,klauspost,Human,0.95,100,76,11,6,0.545,3.122,0.146,7.734,0.84,6.909,2.0,0.529,13.5,3.273,2.0,3.259,0.465,2.171,2.281,1.0,1.128,0.0,3.637,0.288,5.726,0.848,10.477,0.755,4.051,3.607,0.337,8.585,0.825,1.446,6.909,3.0,5.522,0.414,8.0
1022,soruly,Bot,0.807,100,80,4,1,0.111,6.393,0.724,9.188,0.699,8.889,9.0,0.367,8.0,2.556,3.0,1.014,0.193,1.905,0.958,1.0,7.781,0.0,20.793,0.001,4.346,0.743,6.023,0.676,8.183,2.389,0.005,5.217,0.833,0.814,20.0,19.5,15.122,0.35,10.0
1023,ivarconr,Human,0.948,100,89,13,3,0.214,11.248,0.088,28.473,0.846,6.357,1.0,0.763,0.0,2.143,1.0,2.797,0.457,3.179,3.682,2.0,21.647,0.0,64.676,1.459,14.211,2.834,26.109,0.717,19.638,11.539,0.075,29.349,0.843,4.516,6.846,5.0,5.956,0.429,7.0
1024,straight-shoota,Human,0.903,200,165,13,4,0.25,1.474,0.041,13.29,0.954,10.312,5.0,0.524,5.75,4.5,4.0,2.733,0.297,1.793,1.516,1.0,2.075,0.0,17.666,0.012,0.558,0.066,2.001,0.864,0.24,0.326,0.031,1.176,0.852,0.155,12.692,8.0,10.773,0.458,16.0
1025,davies,Human,0.875,100,76,10,2,0.5,9.228,0.065,29.773,0.897,19.0,7.5,0.605,20.0,4.25,3.5,3.403,0.368,6.909,7.816,4.5,37.12,0.758,105.933,4.4,28.379,10.817,43.01,0.656,35.064,8.838,0.076,30.549,0.904,1.072,7.6,8.0,3.864,0.266,4.5
1026,swatisehgal,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1027,Technici4n,Human,0.945,100,83,14,10,0.588,4.793,0.065,11.601,0.844,4.882,4.0,0.51,4.0,2.588,2.0,1.698,0.342,1.844,2.011,1.0,1.083,0.0,6.58,0.004,7.825,1.604,13.755,0.731,11.383,6.334,0.192,13.112,0.801,5.214,5.929,5.0,5.622,0.428,3.75
1028,moidx,Human,0.877,100,91,9,2,0.5,9.815,0.066,24.657,0.857,22.75,9.0,0.613,25.25,3.0,2.0,2.708,0.375,4.55,8.426,2.0,32.96,0.044,73.273,15.336,11.799,2.41,21.954,0.758,5.949,10.762,2.042,19.019,0.76,7.96,10.111,2.0,14.374,0.64,13.0
1029,danilo-leal,Human,0.955,100,81,12,4,1.0,6.559,0.123,17.838,0.872,20.25,19.0,0.491,37.25,3.75,2.0,4.272,0.483,1.688,1.014,1.0,6.321,0.0,17.3,1.232,4.709,0.029,15.873,0.908,0.193,6.938,0.109,18.367,0.869,2.094,6.75,2.5,6.225,0.468,11.25
1030,Alessandro-Barbieri,Human,0.936,23,22,6,9,1.0,93.555,28.615,129.521,0.656,2.444,2.0,0.374,2.0,1.556,1.0,1.014,0.27,1.833,1.337,1.0,24.694,0.0,71.22,1.803,151.667,77.214,152.041,0.507,193.599,143.353,81.726,143.485,0.509,162.316,3.667,1.5,3.777,0.47,5.5
1031,jordisala1991,Human,0.945,100,84,9,6,0.545,3.791,0.033,12.337,0.907,7.636,1.0,0.606,12.5,3.0,1.0,2.683,0.435,4.0,3.937,5.0,4.955,0.007,20.967,0.149,10.53,1.967,17.872,0.709,17.417,4.08,0.02,12.769,0.901,0.442,9.333,10.0,7.533,0.426,14.0
1032,reckart,Human,0.936,100,91,11,5,0.5,2.651,0.084,7.694,0.865,9.1,3.5,0.687,3.0,3.2,2.0,2.974,0.444,3.792,3.867,3.25,3.685,0.063,8.968,1.0,6.529,1.748,11.82,0.722,4.057,2.862,0.097,8.231,0.866,1.178,8.273,8.0,6.15,0.382,7.0
1033,crthpl,Human,0.845,18,18,5,6,0.667,95.2,0.997,204.318,0.816,2.0,1.0,0.383,1.0,1.444,1.0,0.726,0.222,2.0,1.803,1.0,28.664,0.0,85.611,0.002,170.054,17.524,282.213,0.726,198.549,155.925,0.997,268.124,0.741,95.714,3.6,3.0,1.949,0.267,2.0
1034,niklasad1,Human,0.891,100,73,11,2,0.333,1.019,0.057,3.63,0.895,12.167,6.0,0.559,18.75,3.833,3.0,3.125,0.399,6.083,5.089,8.0,4.158,0.603,7.889,2.385,2.132,0.322,4.726,0.775,1.611,1.422,0.046,4.35,0.884,0.448,6.636,4.0,6.531,0.493,7.5
1035,sdroege,Human,0.944,100,75,12,4,0.4,5.297,0.033,14.519,0.868,7.5,2.0,0.687,1.5,2.8,2.0,2.781,0.407,2.586,2.91,2.0,6.267,0.0,20.985,0.09,7.508,0.198,15.088,0.805,4.848,6.213,0.052,15.571,0.846,3.344,6.25,5.0,4.181,0.339,4.0
1036,waseem-h,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1037,Yurunsoft,Human,0.954,51,41,11,8,0.571,32.429,0.102,68.61,0.826,2.929,2.0,0.409,2.75,2.214,2.0,1.672,0.348,1.577,1.206,0.75,3.747,0.0,18.861,0.001,47.99,0.768,82.024,0.758,47.546,34.486,0.082,71.768,0.818,23.272,3.727,3.0,3.069,0.395,2.5
1038,tkashem,Human,0.791,100,88,7,3,0.3,3.847,0.415,12.332,0.84,8.8,1.0,0.691,2.75,1.5,1.0,1.08,0.273,1.796,1.323,1.0,2.148,0.0,10.39,0.039,4.78,0.903,13.264,0.788,3.321,3.917,0.544,12.435,0.817,1.54,12.571,4.0,13.214,0.513,20.0
1039,st3r4g,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1040,spotanjo3,Human,0.629,18,18,2,6,1.0,93.367,15.296,160.232,0.746,3.0,1.0,0.519,1.5,1.0,1.0,0.0,0.0,2.25,2.188,1.5,92.845,0.0,237.601,23.486,120.639,25.735,170.737,0.653,190.788,111.456,13.794,181.155,0.639,160.199,9.0,9.0,9.899,0.389,7.0
1041,gamalielhere,Human,0.935,100,94,9,3,0.5,4.404,0.202,15.2,0.888,15.667,2.0,0.691,15.0,3.0,1.5,2.898,0.444,4.087,5.591,3.5,4.749,0.005,10.414,0.376,13.651,1.131,28.74,0.786,16.593,4.745,0.092,17.072,0.897,0.83,10.444,7.0,17.365,0.615,6.0
1042,vcloarec,Bot,0.13,23,23,3,2,0.667,68.717,8.336,114.358,0.742,7.667,3.0,0.522,9.0,1.333,1.0,0.577,0.167,5.75,4.425,6.75,376.594,190.351,530.647,566.889,1.8,0.732,2.497,0.573,2.32,1.176,0.019,2.318,0.74,1.167,7.667,1.0,11.547,0.58,10.0
1043,SoloJiang,Human,0.833,12,12,2,12,1.0,193.743,190.692,196.981,0.526,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.743,190.692,196.981,0.526,262.541,104.057,104.057,122.521,0.416,86.635,6.0,6.0,7.071,0.417,5.0
