,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1004,akshya96,Human,0.767,100,88,7,2,1.0,7.744,0.29,28.294,0.911,44.0,44.0,0.489,43.0,4.0,4.0,4.243,0.375,29.333,43.981,39.5,224.156,0.175,388.099,336.147,0.613,0.613,0.845,0.488,0.598,10.064,0.036,35.616,0.922,0.54,12.571,5.0,15.736,0.516,8.5
1005,vitorgalvao,Human,0.85,100,74,9,5,0.238,4.316,0.012,10.376,0.861,3.524,2.0,0.399,2.0,1.81,2.0,0.814,0.223,1.233,0.465,0.0,0.079,0.0,0.421,0.0,5.26,0.013,11.348,0.834,1.025,4.606,0.007,10.969,0.859,0.163,8.222,2.0,12.637,0.622,2.0
1006,coderdiaz,Human,0.94,100,87,10,5,0.5,5.681,0.017,18.949,0.904,8.7,3.0,0.64,6.5,2.2,1.0,2.044,0.4,5.118,9.733,2.0,8.889,0.0,29.152,0.839,21.094,9.69,34.013,0.657,9.099,6.836,0.008,22.383,0.916,0.09,8.7,6.0,6.945,0.406,8.75
1007,vaartis,Unknown,-,4,4,1,4,1.0,160.163,131.775,161.619,0.443,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.163,131.775,161.619,0.443,159.738,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
1008,Mugen87,Human,0.888,100,83,8,3,1.0,0.684,0.129,1.75,0.79,27.667,30.0,0.41,25.5,3.333,1.0,4.041,0.467,2.371,2.353,2.0,1.167,0.013,2.901,0.371,0.448,0.126,0.761,0.707,0.364,0.767,0.121,2.003,0.808,0.414,10.375,6.0,10.309,0.474,9.5
1009,mkleehammer,Human,0.923,32,30,8,1,0.5,48.83,0.091,242.191,0.954,15.0,15.0,0.133,4.0,4.5,4.5,4.95,0.389,15.0,5.657,4.0,54.892,54.892,75.559,53.429,1306.295,1306.295,0.0,0.0,0.0,108.942,0.055,377.068,0.916,0.094,3.75,1.5,5.849,0.575,1.5
1010,kdrag0n,Human,0.924,200,152,9,3,0.6,6.161,0.075,15.826,0.863,30.4,2.0,0.755,1.0,2.2,2.0,1.095,0.218,15.2,32.138,6.25,67.616,0.002,147.303,65.466,28.231,9.393,33.249,0.594,58.401,8.997,0.737,20.446,0.829,4.479,16.889,1.0,30.002,0.73,6.0
1011,Yisaer,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1012,TeslaCN,Unknown,-,7,7,5,3,0.75,66.832,0.656,109.25,0.712,1.75,1.5,0.25,1.25,1.75,1.5,0.957,0.25,1.4,0.894,0.0,0.138,0.0,0.308,0.0,100.076,71.407,124.387,0.571,170.5,66.832,0.656,109.25,0.712,106.593,1.4,1.0,0.548,0.171,1.0
1013,serlus,Bot,0.882,100,100,4,2,0.5,3.858,0.001,11.752,0.878,25.0,3.0,0.69,23.0,2.5,3.0,1.0,0.15,14.286,18.182,14.5,45.65,0.003,82.157,52.754,10.407,11.051,4.694,0.228,4.673,3.898,0.001,11.805,0.877,0.001,25.0,32.0,16.145,0.265,11.5
1014,mkurdej,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1015,tlh20,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1016,ericgaspar,Human,0.772,100,91,8,3,0.15,0.531,0.028,1.497,0.857,4.55,3.0,0.442,3.25,2.55,2.5,1.638,0.336,2.935,2.032,3.0,0.297,0.019,0.73,0.057,1.287,0.175,2.364,0.751,1.298,0.54,0.016,1.669,0.884,0.144,11.375,7.0,14.87,0.534,6.25
1017,lsetiawan,Human,0.833,100,86,9,2,0.667,3.962,0.211,8.038,0.8,28.667,35.0,0.38,24.5,4.333,3.0,4.163,0.41,12.286,15.489,12.0,42.665,1.286,108.769,3.458,6.357,2.486,7.899,0.582,12.881,2.105,0.03,5.491,0.869,0.313,9.556,5.0,17.508,0.62,2.0
1018,goodwinnk,Bot,0.882,100,100,3,1,1.0,0.09,0.032,0.15,0.673,100.0,100.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,8.955,8.955,0.0,0.0,,,0.0,0.0,,0.064,0.02,0.128,0.719,0.081,33.333,21.0,31.374,0.393,29.5
1019,queengooborg,Human,0.886,100,88,12,5,0.385,1.942,0.04,5.214,0.867,6.769,3.0,0.579,4.0,1.923,2.0,1.115,0.265,2.378,3.209,1.0,0.41,0.0,1.607,0.019,4.272,0.649,7.412,0.742,5.142,2.96,0.296,6.497,0.805,2.08,7.333,3.0,11.007,0.612,3.25
1020,kddevin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1021,verb,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1022,lingsamuel,Unknown,-,3,3,2,3,1.0,414.373,414.373,528.801,0.451,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,414.373,414.373,528.801,0.451,373.918,788.292,788.292,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1023,dsanders11,Human,0.846,295,250,11,3,0.051,2.211,0.009,11.766,0.948,4.237,2.0,0.46,5.0,2.102,1.0,1.309,0.324,2.577,1.749,2.0,0.163,0.002,0.718,0.022,5.571,0.195,18.509,0.891,1.785,1.894,0.015,8.52,0.934,0.25,22.727,17.0,29.706,0.607,27.0
1024,soupette,Unknown,-,9,9,6,3,0.75,56.933,0.082,120.306,0.809,2.25,2.0,0.25,0.75,2.0,2.0,0.816,0.188,1.5,1.225,0.0,0.026,0.0,0.064,0.0,91.062,0.091,146.445,0.695,118.658,65.056,0.087,127.553,0.782,59.373,1.5,1.0,0.837,0.241,0.75
1025,danielrobbins,Bot,0.931,100,100,1,1,0.048,5.855,0.001,31.171,0.965,4.762,5.0,0.215,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855,0.001,31.171,0.965,0.001,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
1026,fuxingloh,Human,0.874,100,83,10,6,0.6,24.469,0.006,69.06,0.893,8.3,2.5,0.606,14.25,3.0,2.0,2.449,0.407,5.188,5.958,5.75,36.806,0.004,96.609,19.442,94.506,80.764,99.944,0.521,133.777,25.53,0.002,70.35,0.887,0.055,8.3,3.5,8.314,0.502,15.5
1027,srekolam,Human,0.836,62,56,7,2,1.0,34.08,6.859,54.15,0.7,28.0,28.0,0.125,7.0,3.5,3.5,2.121,0.214,2.8,3.222,2.0,57.984,0.018,134.161,69.283,37.615,17.425,52.078,0.66,45.937,41.101,17.717,62.014,0.686,50.792,8.0,6.0,5.774,0.352,6.5
1028,linev,Human,0.823,100,93,10,2,0.286,0.782,0.039,2.474,0.876,13.286,8.0,0.495,17.0,2.143,1.0,1.864,0.381,1.525,0.887,1.0,0.48,0.0,2.421,0.002,0.711,0.068,1.986,0.829,0.365,0.881,0.045,2.555,0.863,0.372,9.3,6.5,13.945,0.562,6.0
1029,ldionne,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1030,justinmk,Human,0.887,100,73,12,6,0.75,0.395,0.072,1.411,0.817,9.125,3.0,0.601,11.0,3.25,1.5,3.412,0.481,2.704,2.25,3.0,0.707,0.071,2.812,0.213,0.359,0.152,0.558,0.639,0.366,0.22,0.064,0.441,0.711,0.124,6.083,4.5,5.76,0.481,6.75
1031,tianchu,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1032,mcollina,Human,0.87,100,82,13,8,0.533,0.31,0.038,1.075,0.827,5.467,1.0,0.657,3.0,2.733,1.0,2.915,0.452,2.343,2.071,2.0,0.11,0.0,0.289,0.072,0.625,0.151,1.608,0.772,0.484,0.377,0.027,1.212,0.824,0.196,6.308,5.0,3.966,0.338,7.0
1033,Photoloss,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1034,charleskawczynski,Human,0.775,100,89,13,2,0.286,0.315,0.071,1.187,0.788,12.714,12.0,0.443,21.5,4.286,1.0,4.271,0.476,2.171,2.257,1.0,0.131,0.0,0.319,0.035,0.558,0.092,1.734,0.795,0.277,0.363,0.052,1.397,0.832,0.199,6.846,3.0,10.59,0.557,4.0
1035,JanDeDobbeleer,Human,0.904,100,91,12,2,0.5,2.463,0.041,6.392,0.851,22.75,9.5,0.585,23.75,4.25,2.0,5.188,0.485,5.353,6.964,4.0,10.215,0.001,24.787,9.288,3.004,0.025,8.287,0.867,1.112,2.591,0.025,6.862,0.854,1.349,7.583,6.0,7.342,0.468,5.75
1036,HaojunRen,Bot,0.835,100,100,2,1,0.5,3.902,0.05,22.749,0.947,50.0,50.0,0.18,18.0,1.5,1.5,0.707,0.167,14.286,17.566,5.0,54.323,0.071,116.359,34.143,1.012,0.153,1.983,0.733,0.439,9.462,0.299,39.004,0.914,0.703,50.0,50.0,19.799,0.14,14.0
1037,Casyfill,Human,0.959,72,63,14,12,0.857,31.394,0.042,105.88,0.901,4.5,2.0,0.62,2.5,2.286,1.5,1.816,0.375,3.316,7.334,1.0,15.978,0.0,49.1,0.747,91.271,26.202,180.274,0.754,76.945,35.96,0.044,119.255,0.897,9.42,4.5,3.0,4.381,0.461,5.25
1038,noisecapella,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1039,RobotHanzo,Human,0.935,98,96,10,8,0.533,15.678,0.371,51.274,0.876,6.4,3.0,0.512,6.0,1.933,2.0,1.163,0.276,1.92,1.469,1.0,7.634,0.0,38.564,0.286,22.607,2.034,60.079,0.822,13.963,21.256,0.728,63.051,0.861,9.976,9.6,4.5,17.05,0.658,6.5
1040,k8s-triage-robot,Bot,0.91,100,100,2,4,0.093,0.294,0.016,0.471,0.627,2.326,1.0,0.453,1.0,1.209,1.0,0.412,0.137,1.075,0.397,0.0,0.01,0.0,0.093,0.0,0.307,0.016,0.479,0.625,0.867,0.255,0.033,0.4,0.634,0.283,50.0,50.0,29.698,0.21,21.0
1041,dan-zeman,Bot,0.891,100,100,1,3,0.75,0.325,0.039,1.16,0.897,25.0,25.0,0.455,44.5,1.0,1.0,0.0,0.0,1.01,0.101,0.0,0.004,0.0,0.041,0.0,0.325,0.039,1.166,0.899,0.081,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
1042,stephybun,Human,0.945,100,75,10,3,0.5,3.475,0.05,14.65,0.922,12.5,3.5,0.584,19.5,4.333,3.0,3.386,0.385,3.571,4.261,2.0,8.088,0.006,27.593,0.074,4.367,0.51,7.353,0.739,3.557,3.932,0.038,15.714,0.92,0.613,7.5,5.0,6.258,0.42,6.75
1043,brianchandotcom,Bot,0.767,300,208,5,2,1.0,0.237,0.002,1.599,0.957,104.0,104.0,0.49,102.0,3.0,3.0,1.414,0.167,41.6,69.295,43.0,9.806,0.0,20.394,2.809,0.005,0.003,0.006,0.493,0.006,0.257,0.003,1.681,0.96,0.014,41.6,15.0,49.898,0.562,86.0
1044,Hiroaki-K4,Human,0.945,100,93,11,3,0.333,7.891,0.228,20.432,0.823,10.333,7.0,0.466,14.0,3.556,2.0,2.877,0.403,2.818,3.046,2.0,6.485,0.009,13.429,2.556,15.999,6.483,30.733,0.69,14.899,6.048,0.053,22.832,0.911,1.047,8.455,3.0,12.437,0.532,4.5
1045,sgnilreutr,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1046,akalenyu,Human,0.804,100,81,8,2,0.25,2.345,0.224,6.815,0.838,10.125,3.5,0.603,8.5,2.75,2.0,1.753,0.318,1.884,1.179,2.0,1.823,0.0,4.537,0.247,2.6,0.253,8.548,0.858,1.052,2.521,0.176,8.263,0.877,0.797,10.125,4.5,11.218,0.514,8.75
1047,jinyunma,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1048,ryanatkn,Human,0.928,100,98,10,9,0.562,1.176,0.025,4.883,0.925,6.125,1.0,0.707,3.0,1.625,1.0,1.408,0.322,2.882,3.245,2.75,0.22,0.0,0.637,0.052,3.231,0.206,8.045,0.852,0.607,2.422,0.017,7.36,0.892,0.286,9.8,2.0,21.244,0.696,3.5
1049,adamwalach,Human,0.888,17,16,6,3,0.429,112.241,0.514,184.918,0.74,2.286,2.0,0.375,1.0,1.857,2.0,1.069,0.264,2.286,2.138,1.0,3.446,0.003,9.112,0.005,276.582,227.95,204.043,0.367,257.346,140.233,11.878,198.107,0.675,224.284,2.667,3.0,1.506,0.271,2.75
1050,awoods187,Unknown,-,8,7,3,1,0.5,324.399,54.77,498.21,0.689,3.5,3.5,0.357,2.5,1.5,1.5,0.707,0.167,2.333,2.309,2.0,405.202,0.0,701.83,607.803,365.394,365.394,365.012,0.353,258.103,243.598,107.291,333.346,0.569,311.745,2.333,2.0,1.528,0.286,1.5
1051,pliden,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1052,jeromelaban,Human,0.823,100,86,10,3,0.333,0.362,0.035,0.85,0.809,9.556,2.0,0.726,3.0,2.333,1.0,3.041,0.476,3.308,4.731,1.0,0.403,0.002,1.293,0.167,0.81,0.159,1.333,0.711,0.935,0.434,0.025,0.962,0.813,0.366,8.6,5.5,9.371,0.484,6.5
1053,zyfncg,Bot,0.839,200,164,3,1,1.0,6.781,0.578,19.417,0.829,164.0,164.0,0.0,0.0,3.0,3.0,0.0,0.0,164.0,0.0,0.0,1105.305,1105.305,0.0,0.0,,,0.0,0.0,,6.606,0.505,23.744,0.867,2.585,54.667,61.0,38.889,0.313,38.5
1054,Rich-Harris,Human,0.894,100,85,11,2,0.5,2.182,0.083,8.493,0.898,21.25,9.5,0.615,28.75,4.0,2.5,4.243,0.469,4.722,6.037,3.75,6.12,0.067,21.65,0.785,4.304,0.99,7.286,0.722,2.811,2.706,0.056,9.673,0.897,0.718,7.727,4.0,8.99,0.522,7.0
1055,spackbot-app[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1056,ghost91-,Human,0.957,100,80,12,8,1.0,11.289,0.033,34.375,0.896,10.0,2.5,0.638,10.5,2.875,1.0,3.563,0.505,5.0,5.785,5.5,9.814,0.03,26.033,2.057,48.985,41.353,63.422,0.603,69.175,12.754,0.068,38.488,0.89,0.295,6.667,3.5,6.959,0.502,6.0
1057,soulgalore,Human,0.946,100,90,11,3,0.6,1.514,0.016,5.631,0.922,18.0,23.0,0.431,25.0,5.6,7.0,3.912,0.343,6.429,5.244,10.25,5.042,0.111,12.696,2.926,4.937,0.083,9.214,0.783,3.974,1.155,0.017,4.221,0.915,0.125,8.182,7.0,6.493,0.396,5.0
1058,leplerjacob,Unknown,-,2,2,1,1,1.0,0.682,0.682,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.682,0.682,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1059,liyaodong,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1060,MARD1NO,Human,0.907,100,89,11,32,0.78,14.227,2.261,27.902,0.738,2.171,1.0,0.512,0.0,1.268,1.0,0.775,0.189,1.679,1.661,0.0,4.174,0.0,23.358,0.0,19.823,11.909,30.977,0.615,22.147,15.222,2.359,24.357,0.692,21.395,8.091,4.0,9.679,0.543,7.0
1061,sphuber,Human,0.958,200,169,13,7,0.583,7.138,0.054,22.982,0.904,14.083,2.5,0.678,12.25,3.333,2.0,3.42,0.471,5.121,7.574,3.0,14.284,0.039,55.949,0.453,22.746,4.008,40.671,0.749,25.305,11.122,0.1,29.57,0.866,3.65,13.0,4.0,20.813,0.67,10.0
1062,ggreenway,Human,0.867,100,86,8,2,1.0,4.461,0.038,14.146,0.897,43.0,43.0,0.337,29.0,4.0,4.0,2.828,0.25,4.526,8.996,1.5,17.131,0.0,49.461,0.499,2.984,0.037,5.828,0.782,3.163,7.197,0.175,18.245,0.852,3.727,10.75,6.5,13.177,0.453,2.75
1063,Moelf,Human,0.948,100,90,13,12,0.522,2.19,0.111,5.118,0.83,3.913,1.0,0.58,2.0,2.174,1.0,1.875,0.398,2.25,2.56,1.0,0.591,0.0,1.418,0.341,4.391,0.648,7.064,0.724,5.216,2.15,0.075,5.234,0.842,1.266,6.923,4.0,7.783,0.467,5.0
1064,bobrossrtx,Bot,0.732,15,15,3,1,1.0,58.862,0.001,137.69,0.841,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,824.075,824.075,0.0,0.0,,,0.0,0.0,,58.862,0.001,137.69,0.841,17.512,5.0,5.0,0.0,0.0,0.0
1065,xh3b4sd,Human,0.421,281,240,9,2,0.182,1.013,0.04,2.456,0.84,21.818,11.0,0.535,21.5,3.364,4.0,1.859,0.295,2.353,2.672,1.75,0.176,0.0,0.717,0.04,2.22,0.367,3.398,0.686,2.985,1.102,0.029,2.592,0.84,0.605,26.667,37.0,18.987,0.371,29.0
1066,mueller-ma,Human,0.928,100,84,12,9,0.529,3.046,0.025,9.148,0.893,4.941,3.0,0.552,4.0,1.941,2.0,1.088,0.289,2.27,3.783,1.0,2.094,0.0,7.436,0.008,4.871,0.201,11.506,0.823,2.802,3.57,0.023,9.88,0.879,0.304,7.0,6.0,5.737,0.419,6.5
1067,blzhao-0,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1068,caugustus-sourcegraph,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1069,trekhleb,Human,0.63,175,163,6,10,0.833,13.334,23.984,12.393,0.41,13.583,1.5,0.787,1.25,1.333,1.0,0.888,0.219,5.094,9.152,2.0,63.966,0.003,191.489,3.842,3.65,0.036,7.007,0.798,2.936,4.17,0.036,7.306,0.769,3.445,27.167,9.5,42.776,0.67,26.25
1070,hanabi1224,Human,0.948,100,90,11,3,0.6,3.875,0.045,23.308,0.948,18.0,3.0,0.724,3.0,3.4,1.0,4.336,0.518,8.182,11.881,9.0,10.618,0.0,18.525,12.134,22.804,0.07,67.658,0.885,1.034,4.638,0.073,25.522,0.941,0.386,8.182,9.0,5.636,0.333,6.0
1071,juzhiyuan,Human,0.892,80,67,8,2,0.5,30.687,3.592,58.128,0.763,16.75,9.0,0.534,17.25,3.75,3.5,1.708,0.217,4.188,4.475,2.0,73.101,2.731,124.546,126.9,57.049,38.461,57.14,0.476,57.602,36.104,0.922,67.967,0.773,39.98,8.375,7.5,9.41,0.494,7.25
1072,tsvietOK,Human,0.948,40,39,8,5,0.833,31.735,1.677,75.181,0.822,6.5,3.5,0.517,5.25,2.167,2.0,1.472,0.295,1.625,1.013,1.0,13.681,0.0,52.758,0.342,38.156,6.268,81.917,0.771,23.018,29.256,2.3,76.902,0.838,19.463,4.875,3.0,4.941,0.49,5.75
1073,Grace-MacJones-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1074,Leavrth,Human,0.932,100,87,8,4,0.444,4.752,0.313,20.459,0.889,9.667,4.0,0.552,6.0,2.111,2.0,1.616,0.339,1.706,1.221,1.0,1.674,0.0,4.875,0.324,6.466,0.286,26.507,0.906,1.156,5.717,0.282,23.743,0.899,1.098,10.875,10.0,8.887,0.427,15.5
1075,stanislav-atr,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1076,mimckitt,Human,0.905,12,12,7,3,0.5,122.565,71.959,134.305,0.56,2.0,2.0,0.25,0.75,1.833,2.0,0.753,0.197,1.333,0.707,0.0,26.547,0.0,79.64,0.0,138.661,83.568,138.791,0.497,134.142,144.555,118.906,152.881,0.544,246.264,1.714,1.0,0.951,0.262,1.5
1077,gavinking,Human,0.886,100,81,8,3,1.0,2.285,0.092,7.838,0.886,27.0,14.0,0.519,31.5,3.333,2.0,2.309,0.267,3.115,3.745,2.0,2.633,0.0,7.079,0.592,4.574,0.199,13.093,0.882,0.558,2.807,0.151,8.951,0.876,0.948,10.125,8.5,5.055,0.215,2.5
1078,messense,Human,0.956,100,80,12,10,0.588,4.615,0.029,15.245,0.886,4.706,1.0,0.651,3.0,2.412,1.0,2.852,0.471,2.222,1.456,2.0,1.274,0.0,5.492,0.02,9.106,0.641,21.65,0.805,6.438,5.511,0.018,16.689,0.87,1.223,6.667,6.0,5.228,0.41,5.25
1079,bmcgrady-ep,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1080,rhamilto,Human,0.796,100,85,8,2,1.0,4.119,0.124,14.746,0.893,42.5,42.5,0.147,12.5,4.0,4.0,1.414,0.125,2.073,1.539,2.0,2.605,0.0,6.628,0.647,5.979,0.082,20.456,0.907,1.54,4.401,0.106,16.282,0.905,1.131,10.625,8.0,8.4,0.39,8.5
1081,RezaJooyandeh,Unknown,-,3,3,1,1,1.0,0.018,0.018,0.017,0.34,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.036,0.036,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
1082,SamChou19815,Human,0.941,100,89,10,3,0.375,10.096,0.204,19.003,0.774,11.125,7.5,0.479,13.75,3.75,2.5,2.55,0.317,1.935,1.902,1.0,7.582,0.0,23.366,0.007,11.993,2.672,17.124,0.683,23.941,9.775,0.129,19.073,0.785,17.025,8.9,7.5,6.136,0.361,10.5
1083,jmagman,Human,0.945,100,85,11,3,0.333,2.759,0.146,8.649,0.876,9.444,3.0,0.612,8.0,2.889,3.0,2.369,0.393,1.932,1.69,1.0,2.012,0.0,9.4,0.249,3.33,0.121,7.617,0.831,1.054,3.338,0.121,10.062,0.88,0.852,7.727,2.0,7.417,0.466,10.0
1084,y5w,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085,peterrum,Human,0.946,100,88,10,5,0.556,5.417,0.208,11.784,0.808,9.778,4.0,0.533,14.0,2.889,2.0,2.205,0.376,1.692,1.276,1.0,1.376,0.0,4.357,0.003,7.838,1.186,14.584,0.768,10.263,6.322,0.208,13.446,0.81,4.045,8.8,8.5,7.436,0.395,6.25
1086,s20208413,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1087,X-Ryl669,Human,0.917,100,96,11,31,0.838,11.586,2.914,21.068,0.723,2.595,1.0,0.492,1.0,1.514,1.0,1.017,0.263,1.574,1.117,1.0,2.848,0.0,8.681,0.096,15.449,6.842,24.464,0.661,16.198,10.171,3.191,16.562,0.678,12.332,8.727,5.0,8.81,0.506,11.0
1088,Hinny,Unknown,-,2,2,2,1,1.0,0.057,0.057,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.057,0.057,0.0,0.0,,,0.0,0.0,,0.057,0.057,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1089,spacewander,Human,0.957,100,79,13,4,1.0,3.433,0.052,12.169,0.908,19.75,6.0,0.592,18.25,5.5,4.0,4.509,0.364,6.583,7.44,5.75,14.831,0.041,23.662,26.66,8.163,0.775,22.011,0.833,3.401,3.374,0.038,12.303,0.911,0.5,6.077,6.0,3.883,0.347,7.0
1090,gusaiani,Human,0.868,12,11,5,2,0.667,196.907,0.82,470.21,0.83,3.667,2.0,0.424,3.5,2.333,1.0,2.309,0.381,3.667,3.786,3.5,81.056,3.309,137.536,119.929,862.952,862.952,911.426,0.373,644.476,287.779,0.37,603.849,0.791,163.933,2.2,1.0,2.683,0.436,0.0
1091,Bo98,Human,0.921,100,87,10,5,0.5,2.455,0.415,4.548,0.767,8.7,5.0,0.484,11.75,2.8,2.0,2.15,0.386,1.977,1.663,1.0,1.944,0.0,4.6,0.591,2.921,0.741,4.825,0.703,2.268,2.326,0.467,4.448,0.768,1.758,8.7,5.5,9.056,0.486,9.25
1092,henryiii,Human,0.798,100,88,12,17,0.654,0.433,0.036,1.179,0.83,3.385,3.0,0.421,2.5,1.808,1.0,1.47,0.323,1.725,1.498,1.0,0.08,0.0,0.298,0.006,0.671,0.107,1.496,0.792,0.298,0.34,0.035,1.036,0.845,0.184,7.333,6.5,6.11,0.426,6.25
1093,samuelecancellieri,Human,0.553,13,13,3,2,0.667,70.006,0.002,175.484,0.851,4.333,2.0,0.462,4.5,1.333,1.0,0.577,0.167,3.25,4.5,2.25,0.024,0.0,0.048,0.024,279.994,270.351,284.924,0.452,284.802,90.146,0.069,156.062,0.666,135.166,4.333,3.0,4.163,0.41,4.0
1094,Copper-Bot,Human,0.846,100,87,9,2,0.333,3.632,0.011,15.999,0.936,14.5,12.5,0.408,15.75,5.833,7.5,3.061,0.243,6.214,7.329,6.25,3.361,0.134,7.111,1.078,20.407,2.445,37.408,0.75,19.29,3.843,0.008,16.993,0.94,0.158,9.667,9.0,4.062,0.209,3.0
1095,bettinaheim,Human,0.955,100,93,10,5,0.833,16.73,0.489,56.221,0.875,15.5,6.5,0.532,14.25,3.333,2.5,3.011,0.417,2.583,2.359,2.0,11.634,0.0,28.627,1.174,32.01,0.546,86.664,0.857,20.37,23.157,0.46,75.832,0.88,13.228,9.3,4.5,18.945,0.657,3.0
